Frame,Time,Drone_Angle,Speaker_Angle
3842,25.607,83.12343309,50.08243041
3843,25.613,83.04241384,50.1553496
3844,25.62,82.92878245,50.2565587
3845,25.627,82.90373633,50.33093919
3846,25.633,82.91080123,50.39472713
3847,25.64,82.8664288,50.43386107
3848,25.647,82.78265966,50.45867905
3849,25.653,82.9150072,50.50279912
3850,25.66,82.92405801,50.53676174
3851,25.667,82.8734903,50.56244513
3852,25.673,82.80197972,50.58683095
3853,25.68,82.64548931,50.58379079
3854,25.687,82.76546786,50.58735633
3855,25.693,82.55754142,50.57035469
3856,25.7,82.78224245,50.51331131
3857,25.707,82.78270638,50.48152035
3858,25.713,82.59801132,50.39588468
3859,25.72,82.76128184,50.32330943
3860,25.727,82.7229075,50.26810245
3861,25.733,82.56554397,50.21222207
3862,25.74,82.60380669,50.15669883
3863,25.747,82.55390114,50.08563037
3864,25.753,82.42221708,50.02680103
3865,25.76,82.40634315,49.97875726
3866,25.767,82.5522991,49.8853772
3867,25.773,82.50035228,49.82817123
3868,25.78,82.43300409,49.79029993
3869,25.787,82.35068111,49.75079143
3870,25.793,82.33016553,49.72145347
3871,25.8,82.35703723,49.68609883
3872,25.807,82.3184983,49.65422842
3873,25.813,82.32702092,49.63101483
3874,25.82,82.1256653,49.5925991
3875,25.827,82.1412064,49.56464676
3876,25.833,82.12166618,49.52020114
3877,25.84,82.02632571,49.51040425
3878,25.847,81.95988798,49.49012148
3879,25.853,82.0461127,49.47200342
3880,25.86,81.90045009,49.4242878
3881,25.867,81.99224451,49.36746823
3882,25.873,81.94946461,49.33916247
3883,25.88,82.00303347,49.31760739
3884,25.887,81.91681126,49.30301679
3885,25.893,81.88161659,49.25732091
3886,25.9,81.96851837,49.2247676
3887,25.907,81.91476447,49.17263391
3888,25.913,81.91996539,49.15439464
3889,25.92,80.82045334,49.11468309
3890,25.927,80.7257211,49.0644337
3891,25.933,80.68234319,49.02785677
3892,25.94,80.64841198,48.9720807
3893,25.947,80.52023734,48.93497652
3894,25.953,80.49439073,48.86453742
3895,25.96,81.85648038,48.79297372
3896,25.967,81.9902788,48.7106812
3897,25.973,82.04939398,48.61945807
3898,25.98,82.02876273,48.5121262
3899,25.987,81.97996866,48.40985175
3900,25.993,81.89598351,48.32131879
3901,26,81.87564693,48.21066998
3902,26.007,81.85958816,48.10502199
3903,26.013,81.82337807,48.00735307
3904,26.02,81.85000686,47.91844292
3905,26.027,81.72602921,47.79349677
3906,26.033,81.83426626,47.71344805
3907,26.04,81.82879998,47.60168176
3908,26.047,81.88150185,47.53387652
3909,26.053,81.77835759,47.43293639
3910,26.06,81.72886989,47.33469552
3911,26.067,81.64448713,47.22286468
3912,26.073,81.57344718,47.09703608
3913,26.08,81.63291473,46.98305913
3914,26.087,81.47914705,46.8728857
3915,26.093,81.31166423,46.75554822
3916,26.1,81.49837643,46.62564395
3917,26.107,81.53121257,46.55094488
3918,26.113,81.65398239,46.45508847
3919,26.12,81.60398485,46.3556853
3920,26.127,81.60491298,46.24444374
3921,26.133,81.65394732,46.14451247
3922,26.14,81.56858657,46.03512846
3923,26.147,81.65046512,45.92603914
3924,26.153,81.64648238,45.82198367
3925,26.16,81.62379119,45.71284146
3926,26.167,81.59133444,45.61672538
3927,26.173,81.55704823,45.50345623
3928,26.18,81.52106551,45.38465537
3929,26.187,81.41431624,45.27488031
3930,26.193,81.40660239,45.16403477
3931,26.2,81.37989081,45.08995387
3932,26.207,81.53072103,44.985216
3933,26.213,81.59737847,44.87447616
3934,26.22,81.51153423,44.7786157
3935,26.227,81.50846106,44.69988613
3936,26.233,81.44762721,44.59059746
3937,26.24,81.5095414,44.49382193
3938,26.247,81.5376045,44.40077174
3939,26.253,81.47062623,44.30795259
3940,26.26,81.37850662,44.20890266
3941,26.267,81.38496336,44.11185452
3942,26.273,81.40707856,44.02402249
3943,26.28,81.34306807,43.9342873
3944,26.287,81.32486078,43.85224731
3945,26.293,81.26615727,43.74947556
3946,26.3,81.28903541,43.6578195
3947,26.307,81.34307691,43.5652936
3948,26.313,81.3362002,43.45507991
3949,26.32,81.24974873,43.3625007
3950,26.327,81.39374951,43.26947942
3951,26.333,81.43639866,43.17801067
3952,26.34,81.37574705,43.07322653
3953,26.347,81.4194777,42.97342382
3954,26.353,81.37667327,42.87196789
3955,26.36,81.44688333,42.777394
3956,26.367,81.53999445,42.6705638
3957,26.373,81.49021006,42.58223232
3958,26.38,81.44709337,42.49254687
3959,26.387,81.45205799,42.41302053
3960,26.393,81.44485391,42.33093758
3961,26.4,81.46012663,42.26860676
3962,26.407,81.38549136,42.19382232
3963,26.413,81.3862769,42.1274645
3964,26.42,81.4304409,42.06845913
3965,26.427,81.45380676,42.00756166
3966,26.433,81.44125523,41.93204161
3967,26.44,81.484372,41.87283201
3968,26.447,81.54565914,41.79547097
3969,26.453,81.5113561,41.75606683
3970,26.46,81.53735214,41.69150421
3971,26.467,81.53363677,41.63612371
3972,26.473,81.51420438,41.57914644
3973,26.48,81.62529997,41.51766745
3974,26.487,81.70950248,41.4442194
3975,26.493,81.70042879,41.37089843
3976,26.5,81.71542075,41.29033545
3977,26.507,81.68127299,41.21800963
3978,26.513,81.64683909,41.12099951
3979,26.52,81.70331784,41.02412544
3980,26.527,81.67987491,40.90877744
3981,26.533,81.64400917,40.8024249
3982,26.54,81.55535452,40.67643374
3983,26.547,81.4871152,40.56123938
3984,26.553,81.47696759,40.43006291
3985,26.56,81.62729844,40.30362789
3986,26.567,81.70005618,40.18170959
3987,26.573,81.6893948,40.07261332
3988,26.58,81.66589676,39.94367304
3989,26.587,81.61786844,39.81375788
3990,26.593,81.63477726,39.6837931
3991,26.6,81.68142888,39.54879891
3992,26.607,81.71355074,39.39869403
3993,26.613,81.78863355,39.24555487
3994,26.62,81.86368807,39.08886086
3995,26.627,81.84614432,38.92531649
3996,26.633,81.78234675,38.76974865
3997,26.64,81.71948668,38.61260964
3998,26.647,81.91769334,38.47917229
3999,26.653,82.02607914,38.307812
4000,26.66,82.04878072,38.08168004
4001,26.667,81.92819908,37.90014261
4002,26.673,81.94887548,37.95871624
4003,26.68,80.87784935,38.02840252
4004,26.687,80.81538269,38.10492217
4005,26.693,80.81601377,38.08988972
4006,26.7,80.82558109,38.05089663
4007,26.707,80.69827945,37.98320605
4008,26.713,80.71663502,37.92428523
4009,26.72,81.94787155,37.92459978
4010,26.727,80.95388536,37.95258719
4011,26.733,80.99150428,38.02201188
4012,26.74,80.9256198,38.0911226
4013,26.747,80.79925048,38.13323388
4014,26.753,81.93076492,38.18496417
4015,26.76,81.9410045,38.25217393
4016,26.767,80.8934604,38.3447772
4017,26.773,81.05796536,38.47002553
4018,26.78,80.90411955,38.60177999
4019,26.787,80.77312206,38.72963921
4020,26.793,81.97528586,38.85243444
4021,26.8,82.04671854,38.9268533
4022,26.807,80.95625218,38.91740915
4023,26.813,80.83670085,38.83922625
4024,26.82,81.99840842,38.71541384
4025,26.827,82.09333625,38.59287197
4026,26.833,82.05230013,38.47640146
4027,26.84,82.0416446,38.39718765
4028,26.847,82.16044415,38.35758473
4029,26.853,82.09343407,38.38106645
4030,26.86,81.06911176,38.46262051
4031,26.867,81.12595891,38.62308249
4032,26.873,82.10975165,38.87132776
4033,26.88,82.05432026,39.18742638
4034,26.887,81.9733597,39.52528608
4035,26.893,81.91772465,39.8212863
4036,26.9,81.94568282,40.07353136
4037,26.907,81.94547784,40.30456859
4038,26.913,80.89628255,40.51838576
4039,26.92,80.82764021,40.67260788
4040,26.927,81.98567801,40.81764936
4041,26.933,81.92503164,40.97055606
4042,26.94,81.90505855,41.05375023
4043,26.947,81.86977811,41.14978811
4044,26.953,81.84707992,41.23566354
4045,26.96,81.92474902,41.31200928
4046,26.967,81.92907537,41.37801297
4047,26.973,81.95653978,41.48182014
4048,26.98,81.95694541,41.61521007
4049,26.987,81.91258135,41.7729156
4050,26.993,81.80560644,41.93659759
4051,27,81.84380639,42.0964822
4052,27.007,81.91449287,42.27899378
4053,27.013,80.88441536,42.46795078
4054,27.02,80.76805149,42.64839543
4055,27.027,80.65158833,42.8446936
4056,27.033,80.66319955,43.0229019
4057,27.04,80.64607467,43.19289843
4058,27.047,81.87622855,43.3243312
4059,27.053,81.85290863,43.47914218
4060,27.06,81.77960401,43.58129581
4061,27.067,80.67596213,43.66372537
4062,27.073,80.67443387,43.69112041
4063,27.08,80.58368787,43.65500447
4064,27.087,81.77329281,43.60384893
4065,27.093,81.7347511,43.5720278
4066,27.1,81.61040963,43.63035362
4067,27.107,80.53540091,43.76145545
4068,27.113,81.70205771,43.95105107
4069,27.12,81.60727065,44.21916802
4070,27.127,81.61179892,44.50010167
4071,27.133,81.60678704,44.75703555
4072,27.14,81.52414677,44.98202742
4073,27.147,81.64519388,45.19154235
4074,27.153,81.5305688,45.35597813
4075,27.16,81.52657492,45.52063534
4076,27.167,81.55718799,45.67014103
4077,27.173,81.52139715,45.80949929
4078,27.18,81.55758479,45.99564063
4079,27.187,81.61540812,46.15695507
4080,27.193,81.60027145,46.31734777
4081,27.2,81.55738025,46.51348045
4082,27.207,81.47656513,46.77631957
4083,27.213,81.43578734,46.94673782
4084,27.22,81.44148529,47.08333397
4085,27.227,81.40897333,47.19120038
4086,27.233,81.4756727,47.2786186
4087,27.24,81.41807128,47.34602998
4088,27.247,81.45371652,47.44075648
4089,27.253,81.40181153,47.55154367
4090,27.26,81.47758497,47.65130665
4091,27.267,81.41308668,47.74954021
4092,27.273,81.43733748,47.79480992
4093,27.28,81.37964005,47.85889175
4094,27.287,81.40608222,47.97672082
4095,27.293,81.34737401,48.10817577
4096,27.3,81.35594261,48.22511074
4097,27.307,81.38030139,48.32021213
4098,27.313,81.36046518,48.41523539
4099,27.32,81.39682161,48.53455965
4100,27.327,81.38183574,48.65104635
4101,27.333,81.36171692,48.78618287
4102,27.34,81.47066214,48.92588513
4103,27.347,81.46868151,49.05065042
4104,27.353,81.45008929,49.20669235
4105,27.36,81.42927353,49.42538506
4106,27.367,81.34112369,49.68637387
4107,27.373,81.30089613,49.96294932
4108,27.38,81.20982119,50.33181712
4109,27.387,81.23859698,50.63090875
4110,27.393,81.23140804,50.9961978
4111,27.4,81.28918521,51.3664407
4112,27.407,81.12738066,51.92049041
4113,27.413,81.13620157,52.43888401
4114,27.42,81.15341694,52.96240203
4115,27.427,81.10397129,53.48543973
4116,27.433,81.10669251,54.05262836
4117,27.44,81.13208536,54.62512746
4118,27.447,81.17658332,55.22062478
4119,27.453,81.1462396,55.82641928
4120,27.46,81.1185955,56.36082558
4121,27.467,81.21214549,56.89084209
4122,27.473,81.18653183,57.38506274
4123,27.48,81.11788849,57.86539495
4124,27.487,81.1939112,58.34738909
4125,27.493,81.18620286,58.78129652
4126,27.5,81.15033096,59.19808652
4127,27.507,81.11279098,59.59307071
4128,27.513,81.13575715,59.97050289
4129,27.52,81.12844069,60.33766656
4130,27.527,81.03945374,60.68681716
4131,27.533,81.04324247,61.0234011
4132,27.54,81.01987859,61.33376927
4133,27.547,80.95531264,61.63270473
4134,27.553,80.93570332,61.91818717
4135,27.56,80.9588381,62.16336622
4136,27.567,80.93294453,62.40752176
4137,27.573,80.84167572,62.6440559
4138,27.58,80.76168315,62.86386256
4139,27.587,80.63553965,63.0746138
4140,27.593,80.43983834,63.28424484
4141,27.6,80.1285119,63.48137277
4142,27.607,79.82199076,63.65026662
4143,27.613,79.52144368,63.80314535
4144,27.62,79.42703209,63.96415642
4145,27.627,79.23024988,64.08359611
4146,27.633,79.02801877,64.19162166
4147,27.64,78.74917516,64.30784456
4148,27.647,78.52617873,64.40105546
4149,27.653,78.24361395,64.4658664
4150,27.66,78.06410695,64.54370921
4151,27.667,77.84528889,64.61230353
4152,27.673,77.59499668,64.6576013
4153,27.68,77.2989902,64.69459545
4154,27.687,77.00696786,64.69102884
4155,27.693,76.79849955,64.69103203
4156,27.7,76.4622481,64.68437157
4157,27.707,76.24786896,64.66501874
4158,27.713,76.00932145,64.65437619
4159,27.72,75.78262833,64.63113703
4160,27.727,75.57773223,64.59724104
4161,27.733,75.19406,64.5720064
4162,27.74,74.92870561,64.51548234
4163,27.747,74.69804997,64.43093355
4164,27.753,74.44922277,64.33418449
4165,27.76,74.17774229,64.25600982
4166,27.767,73.94508436,64.14241564
4167,27.773,73.75451848,64.01557488
4168,27.78,73.44534536,63.88498386
4169,27.787,73.19780308,63.69550891
4170,27.793,72.84847943,63.47428587
4171,27.8,72.68759498,63.22499993
4172,27.807,72.43745079,62.96786616
4173,27.813,72.30911438,62.69661455
4174,27.82,72.16148208,62.39813134
4175,27.827,71.99140205,62.11052099
4176,27.833,71.91911552,61.78930789
4177,27.84,71.80551213,61.44626436
4178,27.847,71.5824233,61.12442878
4179,27.853,71.4100143,60.7895694
4180,27.86,71.22704554,60.39854083
4181,27.867,70.97106959,59.93731188
4182,27.873,70.81731045,59.38083947
4183,27.88,70.62781452,58.77691359
4184,27.887,70.475522,58.10801587
4185,27.893,70.41137567,57.38742352
4186,27.9,70.3481545,56.72506877
4187,27.907,69.99869507,56.07774323
4188,27.913,69.93361977,55.41966276
4189,27.92,69.86483033,54.77522925
4190,27.927,69.73578408,54.12267743
4191,27.933,69.63398687,53.49633137
4192,27.94,69.50894605,52.85427588
4193,27.947,69.32884005,52.20327995
4194,27.953,69.2971463,51.55669933
4195,27.96,69.15695946,50.87568648
4196,27.967,69.05858013,50.20763692
4197,27.973,68.93383356,49.46162778
4198,27.98,68.74436592,48.69515659
4199,27.987,68.62383708,47.89172313
4200,27.993,68.5641293,47.04410333
4201,28,68.52777298,46.1869837
4202,28.007,68.29656662,45.29923023
4203,28.013,68.26609065,44.40926011
4204,28.02,68.10036607,43.51807854
4205,28.027,67.9738129,42.64466377
4206,28.033,67.75808399,41.80347496
4207,28.04,67.5311455,40.94294005
4208,28.047,67.28292884,40.09515462
4209,28.053,67.11698298,39.23036325
4210,28.06,66.93055842,38.40324699
4211,28.067,66.62869296,37.61086179
4212,28.073,66.28794343,36.83901228
4213,28.08,66.03183571,36.09603936
4214,28.087,65.75777733,35.34961045
4215,28.093,65.56378143,34.64154569
4216,28.1,65.30839277,33.9784471
4217,28.107,65.10402386,33.32513679
4218,28.113,64.77128362,32.69105809
4219,28.12,64.47742972,32.07840902
4220,28.127,64.135228,31.43268436
4221,28.133,63.81601608,30.83278595
4222,28.14,63.48539291,30.22881702
4223,28.147,63.36386914,29.63004229
4224,28.153,63.02230399,29.03000584
4225,28.16,62.68755546,28.45464109
4226,28.167,62.38953972,27.89549369
4227,28.173,62.02693278,27.35393124
4228,28.18,61.70277808,26.82224328
4229,28.187,61.42834793,26.33567905
4230,28.193,61.16026161,25.85928388
4231,28.2,60.9851474,25.38515842
4232,28.207,60.74809715,24.94672916
4233,28.213,60.58894528,24.51481398
4234,28.22,60.26852833,24.08240898
4235,28.227,59.97445465,23.6097942
4236,28.233,59.73534761,23.1771594
4237,28.24,59.54367531,22.71121567
4238,28.247,59.33702557,22.28739523
4239,28.253,59.15420164,21.83364644
4240,28.26,58.97128881,21.38127882
4241,28.267,58.68201377,20.93215716
4242,28.273,58.4530879,20.48401766
4243,28.28,58.30018679,19.98904798
4244,28.287,58.0603508,19.50663504
4245,28.293,57.86582571,19.04013463
4246,28.3,57.6803697,18.51179117
4247,28.307,57.46279788,18.04518801
4248,28.313,57.2747662,17.5057448
4249,28.32,57.03757829,16.9302638
4250,28.327,56.45585976,16.3808747
4251,28.333,56.2684401,15.85226162
4252,28.34,56.05137599,15.26887618
4253,28.347,55.95998885,14.73028531
4254,28.353,55.88980503,14.18622874
4255,28.36,55.61932518,13.65660399
4256,28.367,55.52098346,13.1077703
4257,28.373,55.4856143,12.58378255
4258,28.38,55.50650578,12.02804817
4259,28.387,55.36535151,11.50200191
4260,28.393,55.19142861,10.92283572
4261,28.4,55.14453168,10.32773457
4262,28.407,55.09091519,9.715893149
4263,28.413,54.92437098,9.117309691
4264,28.42,54.90817096,8.44976786
4265,28.427,54.80763073,7.846223037
4266,28.433,54.73798995,7.218562786
4267,28.44,54.6463216,6.601659385
4268,28.447,54.46899842,6.003658727
4269,28.453,54.49582696,5.431348605
4270,28.46,54.51056611,4.812321409
4271,28.467,54.35340152,4.192285709
4272,28.473,54.26784869,3.605889392
4273,28.48,54.23180188,2.975331558
4274,28.487,53.89215731,2.362798104
4275,28.493,53.81330999,1.736186878
4276,28.5,53.84839916,1.064898777
4277,28.507,53.74651998,0.475882193
4278,28.513,53.56146559,-0.137051813
4279,28.52,53.50542707,-0.744789019
4280,28.527,53.20703793,-1.311186149
4281,28.533,53.13169988,-1.879544326
4282,28.54,53.22898992,-2.457081692
4283,28.547,53.01373206,-3.063585859
4284,28.553,52.77582651,-3.539259403
4285,28.56,52.7469661,-4.031576002
4286,28.567,52.42492676,-4.441057011
4287,28.573,52.4992174,-4.834005795
4288,28.58,52.30388724,-5.157438094
4289,28.587,51.90152192,-5.424849203
4290,28.593,51.76912896,-5.768718762
4291,28.6,51.57461364,-6.045053215
4292,28.607,51.5517159,-6.3125088
4293,28.613,51.40040296,-6.599861456
4294,28.62,51.42960915,-6.837002458
4295,28.627,51.37759802,-7.088931684
4296,28.633,51.14590393,-7.392305826
4297,28.64,50.96842775,-7.598047855
4298,28.647,50.88131541,-7.78782619
4299,28.653,50.73457846,-7.97630963
4300,28.66,50.66658872,-8.1545616
4301,28.667,50.28840806,-8.26167548
4302,28.673,50.16806222,-8.388912758
4303,28.68,50.13234918,-8.481974854
4304,28.687,50.12839121,-8.56364368
4305,28.693,50.11132775,-8.605470209
4306,28.7,50.0773429,-8.692718203
4307,28.707,49.88108079,-8.730309913
4308,28.713,49.67724294,-8.833613709
4309,28.72,49.4757785,-8.941575271
4310,28.727,49.4426368,-9.024900403
4311,28.733,49.37970522,-9.14437771
4312,28.74,49.30499506,-9.258373237
4313,28.747,49.19732329,-9.327778673
4314,28.753,49.26189399,-9.398555285
4315,28.76,49.21015167,-9.501717745
4316,28.767,49.06052813,-9.629407318
4317,28.773,49.0592376,-9.754338238
4318,28.78,48.8638348,-9.83435795
4319,28.787,48.884352,-9.916950426
4320,28.793,48.73914093,-9.962943725
4321,28.8,48.81381019,-9.972287656
4322,28.807,48.68799677,-9.924431102
4323,28.813,48.70031309,-9.8138949
4324,28.82,48.52626182,-9.708292086
4325,28.827,48.43522261,-9.616575989
4326,28.833,48.61124833,-9.50167581
4327,28.84,48.65106229,-9.382657064
4328,28.847,48.52157081,-9.274407511
4329,28.853,48.34468053,-9.210757889
4330,28.86,48.20662876,-9.105040314
4331,28.867,48.15981614,-8.989862513
4332,28.873,48.08016883,-8.851074734
4333,28.88,48.08960788,-8.753141571
4334,28.887,47.94097608,-8.626166893
4335,28.893,47.95098905,-8.531388064
4336,28.9,47.90975611,-8.479128161
4337,28.907,47.82638107,-8.463148841
4338,28.913,47.95834721,-8.492159796
4339,28.92,47.88123673,-8.513285954
4340,28.927,47.68779971,-8.549077087
4341,28.933,47.42630175,-8.56468415
4342,28.94,47.18871247,-8.622213862
4343,28.947,46.96492714,-8.669876512
4344,28.953,46.68865094,-8.675577671
4345,28.96,46.16646163,-8.729507417
4346,28.967,45.85986926,-8.734342816
4347,28.973,45.44930582,-8.725645704
4348,28.98,44.99032343,-8.697286125
4349,28.987,44.66157497,-8.647714868
4350,28.993,44.24074953,-8.60888572
4351,29,43.78894779,-8.550029261
4352,29.007,43.43951655,-8.540383642
4353,29.013,43.03334423,-8.581902058
4354,29.02,42.51243476,-8.648524922
4355,29.027,41.81358536,-8.686805305
4356,29.033,41.07620324,-8.774502666
4357,29.04,40.36377126,-8.879608554
4358,29.047,39.88335889,-8.940917797
4359,29.053,39.09995675,-8.886573481
4360,29.06,38.48284205,-8.911282464
4361,29.067,37.78804959,-8.890789776
4362,29.073,37.2691121,-8.877156311
4363,29.08,36.7595579,-8.800053348
4364,29.087,36.28163964,-8.742157548
4365,29.093,35.74268506,-8.642546901
4366,29.1,35.29743629,-8.580829833
4367,29.107,34.7008707,-8.508226176
4368,29.113,34.17701106,-8.450448017
4369,29.12,33.78980837,-8.396167706
4370,29.127,33.38138445,-8.343424679
4371,29.133,32.9236707,-8.302970595
4372,29.14,32.60229965,-8.292513922
4373,29.147,32.1649048,-8.232842252
4374,29.153,31.79331568,-8.20642022
4375,29.16,31.40288749,-8.16305014
4376,29.167,30.99879487,-8.09737356
4377,29.173,30.61895685,-8.045801201
4378,29.18,30.0105945,-8.033175978
4379,29.187,29.53733704,-8.055052773
4380,29.193,29.33840186,-8.071560767
4381,29.2,29.028488,-8.157435827
4382,29.207,28.52620688,-8.289941903
4383,29.213,27.98029306,-8.451799883
4384,29.22,27.64942415,-8.645155296
4385,29.227,27.23539812,-8.891391012
4386,29.233,26.7959076,-9.20630292
4387,29.24,26.47864579,-9.596818462
4388,29.247,26.13651689,-10.0426848
4389,29.253,25.86368151,-10.50154043
4390,29.26,25.62681833,-11.05230144
4391,29.267,25.64626021,-11.57859576
4392,29.273,25.28360197,-12.1488636
4393,29.28,25.00309513,-12.76273341
4394,29.287,24.67799956,-13.39544383
4395,29.293,24.58558585,-14.04159147
4396,29.3,24.21834111,-14.71374339
4397,29.307,24.23792271,-15.35954404
4398,29.313,23.85905558,-16.0154494
4399,29.32,23.69708113,-16.58298798
4400,29.327,23.26098337,-17.14337761
4401,29.333,23.02185787,-17.61974816
4402,29.34,22.85349057,-18.05940759
4403,29.347,22.795556,-18.53146178
4404,29.353,22.43862222,-19.07256597
4405,29.36,22.26911238,-19.62475374
4406,29.367,22.02342667,-20.18545361
4407,29.373,21.88039617,-20.76120774
4408,29.38,21.57682773,-21.35866017
4409,29.387,21.02396118,-21.95280351
4410,29.393,20.88796185,-22.49473719
4411,29.4,20.28526051,-23.08373945
4412,29.407,20.00284145,-23.64007116
4413,29.413,19.44193434,-24.17605945
4414,29.42,19.00956081,-24.66647243
4415,29.427,18.64335872,-25.1454649
4416,29.433,17.92209159,-25.52250234
4417,29.44,17.35712149,-25.9784658
4418,29.447,16.81848415,-26.58329352
4419,29.453,15.60076163,-27.12405545
4420,29.46,14.78617586,-27.69634838
4421,29.467,14.34185158,-28.28927164
4422,29.473,13.62592571,-28.9751351
4423,29.48,13.13637054,-29.70976548
4424,29.487,12.47763717,-30.50559656
4425,29.493,11.82167118,-31.38932326
4426,29.5,10.81317511,-32.2488179
4427,29.507,10.22951718,-33.1547125
4428,29.513,9.858444626,-34.03482388
4429,29.52,9.147039299,-34.93819296
4430,29.527,8.563459861,-35.83770979
4431,29.533,7.995623364,-36.63533875
4432,29.54,7.400684663,-37.54740184
4433,29.547,6.973558141,-38.42490955
4434,29.553,6.383598229,-39.32741932
4435,29.56,5.782669971,-40.21653666
4436,29.567,5.252926319,-41.10683088
4437,29.573,4.732322411,-41.95614248
4438,29.58,4.020326201,-42.83821975
4439,29.587,3.704509646,-43.73189683
4440,29.593,3.164883229,-44.59167943
4441,29.6,2.872356182,-45.4156036
4442,29.607,2.308660593,-46.25633838
4443,29.613,1.852247166,-47.0370267
4444,29.62,1.390573011,-47.83792884
4445,29.627,0.910541693,-48.66701263
4446,29.633,0.549577521,-49.42054818
4447,29.64,0.468528902,-50.20333878
4448,29.647,-0.093005965,-50.92149808
4449,29.653,-0.517695308,-51.66367263
4450,29.66,-0.790340151,-52.39452312
4451,29.667,-1.110756891,-53.118882
4452,29.673,-1.564452511,-53.83297296
4453,29.68,-1.698736144,-54.51147915
4454,29.687,-2.103668745,-55.13932737
4455,29.693,-2.342091975,-55.78740061
4456,29.7,-2.644401572,-56.41225439
4457,29.707,-3.03609932,-57.02213713
4458,29.713,-3.129568074,-57.5837177
4459,29.72,-3.388975271,-58.14414509
4460,29.727,-3.695175776,-58.75441748
4461,29.733,-3.949775085,-59.30674536
4462,29.74,-4.13922878,-59.87452594
4463,29.747,-4.489150198,-60.45443817
4464,29.753,-4.739810368,-60.95158773
4465,29.76,-4.779247472,-61.46993817
4466,29.767,-5.138451498,-61.92715879
4467,29.773,-5.316018751,-62.42264904
4468,29.78,-5.303979963,-62.90348763
4469,29.787,-5.564262937,-63.39288503
4470,29.793,-5.772717824,-63.86562539
4471,29.8,-5.867410733,-64.33707366
4472,29.807,-6.084779392,-64.82985618
4473,29.813,-6.301228179,-65.27419843
4474,29.82,-6.548099705,-65.71719955
4475,29.827,-6.806553804,-66.18184483
4476,29.833,-7.210192891,-66.62973119
4477,29.84,-7.496509403,-67.03622064
4478,29.847,-7.992914136,-67.45282541
4479,29.853,-8.598023321,-67.8359141
4480,29.86,-9.15393024,-68.19202716
4481,29.867,-9.84375032,-68.58730232
4482,29.873,-10.38804797,-68.92412121
4483,29.88,-11.06871127,-69.26479192
4484,29.887,-11.64952108,-69.60058139
4485,29.893,-12.71099533,-69.92573623
4486,29.9,-13.57932364,-70.28706422
4487,29.907,-14.39398406,-70.67031791
4488,29.913,-15.24871556,-71.03273875
4489,29.92,-16.0213983,-71.46084766
4490,29.927,-16.80906496,-71.91271641
4491,29.933,-17.80616741,-72.34997059
4492,29.94,-18.89498575,-72.80190666
4493,29.947,-19.55728919,-73.20593993
4494,29.953,-20.41481408,-73.6014416
4495,29.96,-21.37265073,-74.0124452
4496,29.967,-22.43709191,-74.36062675
4497,29.973,-23.41078708,-74.75966193
4498,29.98,-24.36729131,-75.08581853
4499,29.987,-25.52550288,-75.46676824
4500,29.993,-26.66381005,-75.83524205
4501,30,-27.86768632,-76.22100306
4502,30.007,-28.90288958,-76.57236685
4503,30.013,-29.92693317,-76.92641734
4504,30.02,-30.99650912,-77.31748998
4505,30.027,-32.08375287,-77.71058105
4506,30.033,-33.03153734,-78.08831961
4507,30.04,-33.98810447,-78.40115367
4508,30.047,-35.06494692,-78.78782553
4509,30.053,-36.10248449,-79.16374452
4510,30.06,-36.91915886,-79.5851821
4511,30.067,-37.65178002,-79.97657476
4512,30.073,-38.65301527,-80.42892608
4513,30.08,-39.50197237,-80.86008506
4514,30.087,-40.20315547,-81.29373331
4515,30.093,-40.96990972,-81.73218723
4516,30.1,-41.9717005,-82.11711632
4517,30.107,-42.65297899,-82.48464273
4518,30.113,-43.15043494,-82.88651494
4519,30.12,-44.1508287,-83.31158935
4520,30.127,-44.80621494,-83.76830254
4521,30.133,-45.19378659,-84.17920311
4522,30.14,-46.33513621,-84.67267868
4523,30.147,-46.82638624,-85.15706988
4524,30.153,-47.60706981,-85.68730011
4525,30.16,-48.23003382,-86.20424432
4526,30.167,-48.63759368,-86.71790734
4527,30.173,-49.23600975,-87.27082552
4528,30.18,-50.00412244,-87.89258571
4529,30.187,-50.44570042,-88.53130891
4530,30.193,-50.94194786,-89.1610569
4531,30.2,-51.43812849,-89.7940615
4532,30.207,-51.71388389,-90.41256498
4533,30.213,-52.20204559,-91.04418112
4534,30.22,-52.85980285,-91.65387139
4535,30.227,-52.98569116,-92.25147014
4536,30.233,-53.56075983,-92.86968496
4537,30.24,-53.76438989,-93.45160542
4538,30.247,-54.20477269,-94.04877421
4539,30.253,-54.4772068,-94.69487405
4540,30.26,-55.05032489,-95.22265204
4541,30.267,-55.31672233,-95.7417794
4542,30.273,-55.74568164,-96.25070763
4543,30.28,-56.1077545,-96.76815043
4544,30.287,-56.50582489,-97.23512654
4545,30.293,-57.07921854,-97.72001881
4546,30.3,-57.62413392,-98.21906937
4547,30.307,-58.17217943,-98.75323086
4548,30.313,-58.62842012,-99.15330449
4549,30.32,-59.16297389,-99.66744909
4550,30.327,-59.72823746,-100.1342062
4551,30.333,-60.31848768,-100.6183986
4552,30.34,-61.03416453,-100.9888403
4553,30.347,-61.43744289,-101.4401727
4554,30.353,-62.18394748,-101.8659072
4555,30.36,-62.59515512,-102.2537069
4556,30.367,-63.25713251,-102.6411146
4557,30.373,-63.89319863,-103.0393609
