DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames,,,,,,,,
200,200,26220,7,mm,200,1,26220,,,,,,,,
Frame#,Time,Drone_Left_Front,,Drone_Right_Front,,Drone_Center_Front,,Drone_Center_Back,,Speaker_1,,Speaker_2,,Speaker_3,
Frame,Time,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7
7670,38.345,319.31516,-317.34695,354.16602,-335.64017,330.9982,-341.86234,322.69455,-356.47549,312.78421,-10.6402,320.65613,38.49271,366.90024,-77.94652
7671,38.35,319.94971,-317.06677,354.99274,-335.22916,331.7739,-341.69397,323.53375,-356.22208,310.84262,-10.53651,318.4205,38.86925,365.6351,-76.88202
7672,38.355,320.86392,-316.81891,355.74686,-334.98001,332.53479,-341.37311,324.25772,-355.91348,309.08423,-9.70584,316.37378,39.26326,364.1748,-76.61971
7673,38.36,321.59583,-316.54129,356.61218,-334.57797,333.35461,-341.0907,325.05893,-355.64752,307.31741,-9.69254,314.20673,39.60986,363.16507,-75.37269
7674,38.365,322.3884,-316.19537,357.32483,-334.31015,334.27234,-340.88623,326.02777,-355.35385,305.3931,-9.34634,311.92749,40.08102,361.76544,-74.71974
7675,38.37,323.241,-315.93204,358.19138,-333.96167,335.04205,-340.61026,326.96622,-355.07578,303.5864,-8.96973,309.86975,40.39901,360.32141,-73.83075
7676,38.375,323.90167,-315.67728,358.94562,-333.68027,335.8273,-340.1304,327.6575,-354.84058,301.83188,-8.58561,307.84106,40.87077,359.13803,-73
7677,38.38,324.5957,-315.35208,359.64746,-333.41721,336.59476,-339.84323,328.43314,-354.43979,300.13632,-8.28929,305.7124,41.10323,357.96335,-72.38805
7678,38.385,325.32965,-315.09027,360.43094,-333.11185,337.23575,-339.65286,329.07373,-354.15625,298.37335,-7.90494,303.53299,41.60472,356.99652,-71.34019
7679,38.39,326.02625,-314.7565,361.13855,-332.72757,338.05313,-339.19696,329.8931,-353.82016,296.77179,-7.48875,301.42184,42.00729,356.15067,-70.47316
7680,38.395,326.82214,-314.41589,361.77606,-332.32788,338.78827,-339.02408,330.54785,-353.43829,295.05911,-7.06367,299.48486,42.47083,354.86191,-69.62334
7681,38.4,327.4447,-314.10461,362.48056,-332.10849,339.49774,-338.68628,331.18961,-353.16873,293.42136,-6.72608,297.6329,42.86464,353.69968,-68.85624
7682,38.405,328.13278,-313.75668,363.29025,-331.77496,340.27148,-338.20236,331.9509,-352.80444,291.95395,-6.28574,295.77542,43.27164,352.55496,-68.02367
7683,38.41,328.84314,-313.47205,364.05386,-331.48389,340.92398,-337.99747,332.61172,-352.36398,290.33743,-5.76321,293.80054,43.86602,351.35489,-67.16468
7684,38.415,329.48123,-313.14017,364.67584,-331.06549,341.57285,-337.67328,333.25095,-352.03082,288.98099,-5.33592,292.04077,44.30464,350.21329,-66.38371
7685,38.42,330.13715,-312.83698,365.25955,-330.74417,342.18527,-337.26874,333.90982,-351.67282,287.35333,-4.92171,290.29837,44.78182,349.02518,-65.51202
7686,38.425,330.70981,-312.45197,365.91116,-330.28564,342.81693,-336.91629,334.63751,-351.36575,285.75229,-4.45652,288.53931,45.23104,347.97656,-64.50925
7687,38.43,331.59967,-312.09866,366.53613,-329.9581,343.47351,-336.60181,335.32254,-351.04678,284.33817,-3.9454,286.75519,45.75683,346.90536,-63.77131
7688,38.435,332.11264,-311.76648,367.16107,-329.67825,344.11005,-335.98779,335.92633,-350.66211,282.91519,-3.45912,284.99347,46.24091,345.8168,-62.85302
7689,38.44,332.668,-311.34537,367.67822,-329.3587,344.59586,-335.65289,336.48166,-350.36008,281.55536,-2.99083,283.17822,46.85349,344.81775,-62.05045
7690,38.445,333.19943,-311.19888,368.25534,-328.86954,345.19751,-335.28268,337.14069,-349.88242,280.10751,-2.50311,281.54141,47.27464,343.76865,-61.19874
7691,38.45,333.797,-310.68295,368.79852,-328.51169,345.75519,-334.98071,337.73413,-349.54803,278.57068,-2.13216,279.85535,47.79597,342.58994,-60.20452
7692,38.455,334.33084,-310.26123,369.45444,-328.13989,346.38,-334.53827,338.29611,-349.17999,277.13785,-1.57301,278.25159,48.25127,341.60681,-59.46247
7693,38.46,334.89825,-309.77377,369.95609,-327.7475,346.88193,-334.21207,338.88651,-348.81482,275.68307,-1.14357,276.55646,48.65571,340.63297,-58.15407
7694,38.465,335.41797,-309.44849,370.44153,-327.38547,347.4415,-333.83435,339.4126,-348.40924,274.40179,-0.50819,274.73126,49.3105,339.72394,-57.2576
7695,38.47,335.9584,-309.06766,370.99329,-326.98947,347.96716,-333.38962,340.00531,-348.05978,273.10471,-0.01059,273.12189,49.82705,338.78781,-56.69521
7696,38.475,336.56625,-308.73251,371.48459,-326.51517,348.42496,-333.04428,340.47906,-347.67563,271.76743,0.62377,271.46713,50.39065,337.8714,-55.56048
7697,38.48,337.04254,-308.33365,372.0809,-326.17438,348.97006,-332.59195,341.00134,-347.22183,270.43146,1.00901,269.74103,50.78432,336.82251,-54.4528
7698,38.485,337.41556,-307.95221,372.60947,-325.80444,349.59164,-332.28821,341.62662,-346.70251,268.8446,1.56775,267.84732,51.29938,335.76678,-53.56018
7699,38.49,337.98505,-307.33167,373.06808,-325.33325,350.07358,-331.84637,342.09235,-346.35471,267.3298,2.17537,266.20816,51.90244,334.64142,-52.63071
7700,38.495,338.448,-306.90533,373.71838,-324.96219,350.60513,-331.29785,342.53638,-345.79532,266.01099,2.73292,264.51471,52.60249,333.52869,-51.64874
7701,38.5,338.91907,-306.54407,374.20685,-324.59406,351.09183,-330.8526,343.01764,-345.38986,264.58322,3.42495,262.94058,53.20181,332.49731,-50.63728
7702,38.505,339.51904,-306.18533,374.62421,-324.19003,351.55469,-330.46243,343.44864,-345.01126,263.22546,4.00174,261.42865,53.79928,331.45132,-49.40973
7703,38.51,339.94601,-305.62848,375.0824,-323.67206,352.04593,-330.05582,343.96432,-344.53061,261.8782,4.58546,259.78503,54.43064,330.49161,-48.32267
7704,38.515,340.40781,-305.15579,375.46063,-323.24158,352.52725,-329.48511,344.31238,-344.05133,260.52457,5.26884,258.09973,55.09708,329.62369,-47.3257
7705,38.52,340.85632,-304.7489,375.90271,-322.79727,352.93481,-329.07007,344.70911,-343.51831,259.31552,5.98814,256.58206,55.83839,328.74203,-46.10492
7706,38.525,341.25946,-304.37408,376.35806,-322.26749,353.32019,-328.58884,345.16995,-343.07715,258.08551,6.74764,255.13748,56.59818,327.87256,-44.98046
7707,38.53,341.77261,-303.84332,376.77615,-321.91751,353.83008,-328.21249,345.5914,-342.6788,256.93573,7.49514,253.74272,57.28253,327.15851,-43.67692
7708,38.535,342.36877,-303.23489,377.1716,-321.3472,354.23975,-327.62482,346.0192,-342.1441,255.88847,8.20573,252.46576,57.98484,326.28735,-42.56199
7709,38.54,342.67004,-302.80774,377.64334,-320.81296,354.69617,-327.13089,346.47366,-341.54965,254.86142,9.10208,251.15819,58.82609,325.69885,-41.38309
7710,38.545,343.10986,-302.27112,378.0188,-320.42688,355.10724,-326.61566,346.87585,-341.09363,253.9147,9.88022,249.77789,59.5878,325.12961,-39.97056
7711,38.55,343.49997,-301.64893,378.36847,-319.86765,355.48413,-326.1424,347.27289,-340.63004,253.08257,10.84956,248.65004,60.42773,324.46527,-38.56497
7712,38.555,343.9278,-301.21896,378.79547,-319.36371,355.94168,-325.64169,347.6723,-340.00729,252.32254,11.73008,247.42857,61.33111,323.9888,-37.11243
7713,38.56,344.22397,-300.7587,379.13202,-318.89908,356.32062,-325.064,347.99973,-339.46902,251.54008,12.54634,246.32108,62.2016,323.59256,-35.83963
7714,38.565,344.67419,-300.14383,379.58621,-318.27844,356.72803,-324.47952,348.41263,-338.95291,250.88293,13.41512,245.4048,63.10862,323.14047,-34.55365
7715,38.57,345.05191,-299.53546,379.90335,-317.78958,357.43954,-324.08792,348.73181,-338.38754,250.2045,14.32117,244.43234,63.95361,322.82785,-33.13026
7716,38.575,345.43762,-299.05603,380.26556,-317.35779,357.41718,-323.37335,349.14417,-337.80542,249.59677,15.31309,243.59288,64.7263,322.59839,-31.82342
7717,38.58,345.9758,-298.46805,380.58701,-316.81348,357.73715,-322.8129,349.45511,-337.25723,249.09454,16.16854,242.80714,65.83208,322.34793,-30.53757
7718,38.585,346.28931,-297.81567,380.90585,-316.30734,358.24399,-322.32208,350.03052,-336.7861,248.64973,17.21213,242.07063,66.65797,322.15247,-28.95723
7719,38.59,346.69479,-297.2272,381.33783,-315.66574,358.6539,-321.83566,350.56839,-336.21222,248.1805,18.17758,241.34303,67.73657,321.90894,-27.6126
7720,38.595,347.04648,-296.68839,381.67197,-315.09351,358.85538,-321.08707,350.7085,-335.6181,247.78827,19.071,240.72253,68.52151,321.71387,-26.24601
7721,38.6,347.41132,-295.95883,382.04532,-314.57925,359.53711,-320.67633,351.24335,-335.04062,247.45819,19.91984,239.79578,69.56245,321.58755,-24.99902
7722,38.605,347.71362,-295.37076,382.38312,-313.95157,359.63525,-319.97467,351.38312,-334.17786,247.0379,21.06122,239.19322,70.40008,321.40582,-23.55451
7723,38.61,348.09888,-294.79169,382.76862,-313.42673,360.07932,-319.28036,351.66519,-333.58511,246.6711,21.86484,238.58139,71.28674,321.24695,-22.27507
7724,38.615,348.47119,-294.10632,383.27856,-312.71255,360.61258,-318.78589,352.22675,-333.06534,246.25101,23.04616,237.88722,72.26804,320.99805,-21.0187
7725,38.62,348.80179,-293.48325,383.51428,-312.09814,360.64124,-318.00247,352.3183,-332.37921,245.77942,23.73754,237.25752,73.14093,320.7648,-19.58668
7726,38.625,349.19592,-292.77866,383.86807,-311.62839,360.92517,-317.42923,352.6748,-331.64148,245.28906,24.73703,236.63918,74.16809,320.33969,-18.5233
7727,38.63,349.53949,-292.11002,384.23361,-310.92615,361.61072,-316.86774,353.08405,-331.0834,244.79329,25.66541,236.00281,75.08969,319.99725,-17.2871
7728,38.635,349.89053,-291.52264,384.44379,-310.29044,361.90225,-316.04132,353.42859,-330.5209,244.29282,26.50214,235.39345,76.03013,319.62402,-16.07294
7729,38.64,350.19452,-290.81808,384.82697,-309.50766,362.27051,-315.58337,353.7688,-329.83231,243.76768,27.52112,234.71936,77.01064,319.14883,-14.81627
7730,38.645,350.64014,-290.05228,385.16196,-308.9389,362.61346,-314.9017,354.10675,-329.13132,243.13234,28.50223,234.06036,78.03224,318.77808,-13.69109
7731,38.65,350.89822,-289.39136,385.37714,-308.22983,362.99521,-314.38257,354.45547,-328.43375,242.5988,29.30959,233.28587,79.03807,318.30798,-12.39456
7732,38.655,351.27625,-288.64609,385.77213,-307.58041,363.37613,-313.6626,354.78647,-327.78616,241.95192,30.23922,232.54269,79.9771,317.90546,-11.16488
7733,38.66,351.58508,-287.96854,386.09344,-306.9722,363.54175,-312.71533,355.07361,-326.97562,241.37013,31.18686,231.75414,80.96746,317.40677,-10.04534
7734,38.665,351.98871,-287.26068,386.45215,-306.14206,363.853,-312.01361,355.44992,-326.27225,240.66318,32.18307,231.10281,81.85817,316.83823,-8.69637
7735,38.67,352.35117,-286.58359,386.82605,-305.56024,364.33054,-311.40961,355.73999,-325.37631,240.01047,33.06561,230.34663,82.76765,316.35812,-7.54115
7736,38.675,352.7124,-285.8287,387.23645,-304.87701,364.50931,-310.62766,356.077,-324.65118,239.39531,34.08152,229.57396,83.7226,315.94342,-6.48713
7737,38.68,353.05518,-284.9249,387.52997,-304.16907,364.99969,-309.87024,356.47394,-323.9856,238.66512,35.13648,228.79231,84.68752,315.41077,-5.10041
7738,38.685,353.40585,-284.0845,387.90298,-303.36597,365.67081,-309.01822,356.82834,-323.21317,238.01755,35.90004,228.0786,85.65344,314.93741,-3.89584
7739,38.69,353.75693,-283.42654,388.26596,-302.66974,366.00937,-308.4548,357.13974,-322.36139,237.48392,36.83489,227.28336,86.58847,314.53714,-2.66158
7740,38.695,354.27032,-282.71936,388.64862,-301.81546,366.45032,-307.67441,357.41064,-321.47388,236.94951,37.62664,226.67041,87.62474,314.02725,-1.44765
7741,38.7,354.60968,-281.89661,388.9017,-301.27057,366.55771,-306.74826,357.80536,-320.74231,236.22108,38.55352,225.87717,88.64589,313.58353,-0.29345
7742,38.705,355.00418,-281.02487,389.37515,-300.34564,366.96042,-305.91525,358.08694,-319.92709,235.70082,39.65771,225.30959,89.47849,313.16165,0.9236
7743,38.71,355.41016,-280.27173,389.67175,-299.55045,367.22449,-305.05258,358.44629,-319.12555,235.07732,40.72564,224.6815,90.5833,312.81122,2.27685
7744,38.715,355.72137,-279.41089,390.00989,-298.67114,367.74356,-304.31116,358.98862,-318.39371,234.56042,41.54362,223.7717,91.5782,312.4548,3.44532
7745,38.72,356.17233,-278.63339,390.40027,-297.93045,368.05978,-303.34351,359.29825,-317.47348,233.90154,42.68624,223.06779,92.44586,312.02167,4.81571
7746,38.725,356.58096,-277.76587,390.89069,-297.19336,368.54468,-302.7468,359.77216,-316.78854,233.4279,43.61695,222.3595,93.4808,311.72363,5.88452
7747,38.73,356.9715,-276.90741,391.28278,-296.40054,368.97702,-301.82748,360.12079,-315.79501,232.84387,44.56075,221.7556,94.29853,311.1944,7.1818
7748,38.735,357.45529,-276.05795,391.63058,-295.4957,369.1405,-300.6886,360.57043,-314.96115,232.23267,45.55058,221.07874,95.24713,310.77823,8.55588
7749,38.74,357.81821,-275.15198,392.06845,-294.7027,369.43079,-299.8866,360.85187,-314.14664,231.6667,46.47732,220.54088,96.20919,310.31216,9.63783
7750,38.745,358.27811,-274.24701,392.44424,-293.81589,369.68341,-299.0563,361.33401,-313.26816,231.21486,47.50098,219.90672,97.22474,309.88354,11.02487
7751,38.75,358.64029,-273.24323,392.88623,-292.93863,370.33926,-298.37451,361.82019,-312.36102,230.76414,48.50745,219.30704,98.17751,309.55975,12.23708
7752,38.755,359.06195,-272.47107,393.29486,-292.08313,370.88364,-297.46548,362.15283,-311.44397,230.30704,49.48496,218.81555,99.29909,309.25195,13.59225
7753,38.76,359.52872,-271.466,393.73172,-291.19522,371.51584,-296.59799,362.51813,-310.47583,229.86702,50.39211,218.26329,100.41956,308.98712,14.80192
7754,38.765,359.99182,-270.52795,394.14969,-290.3129,371.84717,-295.68115,363.01407,-309.60944,229.4451,51.56237,217.56761,101.33896,308.79108,16.01732
7755,38.77,360.41559,-269.6207,394.54938,-289.23523,371.89063,-294.46988,363.40411,-308.69916,228.99576,52.68996,217.05885,102.34751,308.53534,17.33528
7756,38.775,360.99799,-268.66647,394.97504,-288.46799,372.59564,-293.7457,363.91446,-307.78683,228.58771,53.70073,216.51038,103.36328,308.22046,18.79227
7757,38.78,361.33585,-267.65799,395.43134,-287.37534,373.0928,-292.75784,364.21402,-306.73032,228.30714,54.64114,216.05867,104.27487,307.95724,20.01351
7758,38.785,361.81406,-266.80084,395.91016,-286.47897,373.43094,-291.85913,364.71539,-305.85403,227.87253,55.76408,215.48192,105.37156,307.73752,21.34135
7759,38.79,362.34811,-265.75952,396.41898,-285.61575,373.93521,-290.94229,365.20514,-304.87613,227.54143,56.79613,215.0163,106.3271,307.38693,22.58488
7760,38.795,362.82867,-264.76791,396.81519,-284.5968,374.72635,-289.2189,365.68546,-303.92194,227.12457,57.80325,214.50452,107.38172,307.18555,23.70115
7761,38.8,363.32251,-263.81845,397.30829,-283.67871,374.89786,-288.81973,366.27652,-302.90533,226.76981,58.84314,214.05528,108.51029,306.95059,25.129
7762,38.805,363.79416,-262.89963,397.84,-282.6163,375.36542,-287.91809,366.70163,-302.05139,226.59317,59.92575,213.67308,109.31089,306.89822,26.36944
7763,38.81,364.34781,-261.81458,398.33612,-281.64621,375.96222,-286.99078,367.12656,-300.74179,226.36836,60.98048,213.28262,110.43161,306.76559,27.73752
7764,38.815,364.88452,-260.83463,398.80557,-280.65872,376.50644,-285.93774,367.59006,-299.91785,226.23325,61.9884,212.8194,111.30451,306.763,29.07988
7765,38.82,365.39975,-259.819,399.35468,-279.71445,377.04404,-285.01474,368.19165,-298.96747,226.10733,63.12122,212.43411,112.23536,306.74063,30.50186
7766,38.825,365.96582,-258.73126,399.95108,-278.85532,377.42404,-283.729,368.76688,-297.94724,225.99355,64.13749,212.27374,113.21296,306.86136,31.76534
7767,38.83,366.44052,-257.75571,400.50394,-277.76157,377.95401,-282.84732,369.28464,-296.91672,226.11835,65.45994,212.1246,114.45726,306.99173,33.33921
7768,38.835,367.00073,-256.76044,400.96146,-276.6611,378.57907,-281.48901,369.8923,-295.95526,226.29083,67.01565,212.18553,115.45548,307.24664,34.59531
7769,38.84,367.62817,-255.70273,401.54913,-275.57678,379.12811,-280.8605,370.33301,-294.72971,226.5103,67.56548,212.18149,115.94571,307.51572,35.50526
7770,38.845,368.22134,-254.58023,402.12823,-274.64526,379.73309,-279.92926,370.9216,-293.83969,226.62248,67.2622,212.0051,115.81964,307.83499,35.89303
7771,38.85,368.77661,-253.58011,402.70474,-273.53348,380.16278,-278.49271,371.51678,-292.76978,227.06964,66.74548,211.93887,115.6531,308.35172,36.52784
7772,38.855,369.34351,-252.4277,403.24353,-272.57437,380.83096,-277.74628,372.04626,-291.74048,227.34453,66.4198,211.87407,115.53362,308.7836,36.95804
7773,38.86,369.90109,-251.46989,403.85486,-271.45944,381.48575,-276.72894,372.70435,-290.61526,227.80714,66.53019,211.92917,115.61231,309.38474,37.68995
7774,38.865,370.53769,-250.37828,404.48065,-270.31403,382.12097,-275.67609,373.38879,-289.57019,228.1799,66.74658,211.89836,115.71149,309.92938,38.45369
7775,38.87,371.27875,-249.2357,405.04285,-269.39566,382.61511,-274.45209,373.84457,-288.46179,228.45529,67.06183,211.90627,115.96519,310.41113,39.25777
7776,38.875,371.9259,-248.10667,405.73373,-268.25864,383.19357,-273.16409,374.43008,-287.34335,228.73225,67.14142,211.80769,116.16235,310.70459,39.99818
7777,38.88,372.44998,-247.10629,406.47931,-267.2832,383.91525,-272.28873,375.12268,-286.35464,228.87807,67.48978,211.74828,116.64999,310.96542,40.69706
7778,38.885,373.08066,-246.09854,407.05017,-266.0827,384.58014,-271.24173,375.77017,-285.27045,228.83124,67.82388,211.74129,117.25299,311.04587,41.43602
7779,38.89,373.83661,-244.87842,407.64893,-265.00854,385.23621,-270.08783,376.31619,-284.15784,228.99094,68.42208,211.71495,117.93082,311.1279,42.29637
7780,38.895,374.40921,-243.80725,408.17303,-263.88757,385.86472,-269.10287,377.0217,-283.1333,229.14616,69.0941,211.63058,118.79749,311.12802,43.34909
7781,38.9,375.103,-242.65442,408.98291,-262.84656,386.43576,-267.94504,377.64902,-281.87183,229.16736,70.24865,211.51949,119.88117,311.13196,44.33708
7782,38.905,375.75137,-241.59798,409.56107,-261.61508,387.15549,-266.87613,378.32578,-280.76639,228.8479,71.12904,211.18858,120.83013,310.85049,45.56525
7783,38.91,376.51138,-240.52695,410.23312,-260.54669,387.91052,-265.82397,379.03247,-279.72839,228.62486,72.20206,211.04347,121.78222,310.78873,46.65731
7784,38.915,377.19556,-239.31172,411.18671,-259.58841,388.54855,-264.62177,379.6593,-278.46677,228.66501,72.79845,210.70094,122.61443,310.79297,47.66901
7785,38.92,377.97488,-238.2287,411.70145,-258.4118,389.13617,-263.36838,380.36453,-277.40677,228.14571,73.44083,210.34399,123.34137,310.31079,48.6911
7786,38.925,378.6926,-236.88506,412.4657,-257.35303,389.83719,-262.27362,381.03079,-276.32135,227.93744,74.41171,210.18007,124.10841,310.20575,49.62173
7787,38.93,379.40646,-235.90359,413.2724,-256.25797,390.85205,-261.45633,381.66049,-275.21536,228.18007,74.9686,210.04892,124.88083,310.42081,50.73096
7788,38.935,380.09485,-234.84674,413.79797,-254.94371,391.29932,-259.91528,382.46524,-273.96866,228.11922,75.78938,209.88837,125.73452,310.38931,51.61795
7789,38.94,380.88019,-233.54021,414.67136,-253.80209,392.28763,-259.03052,383.1507,-272.86917,227.73053,76.59966,209.25934,126.41814,310.31937,52.5481
7790,38.945,381.6077,-232.41338,415.43573,-252.81885,393.00052,-257.96085,383.79294,-271.79303,227.56085,77.01544,209.03595,127.00685,310.22781,53.50769
7791,38.95,382.43042,-231.31024,416.26544,-251.5358,393.62805,-256.63669,384.52426,-270.56036,227.49652,77.34862,208.84869,127.65215,310.14426,54.3675
7792,38.955,383.20065,-230.0667,416.89658,-250.46663,394.60776,-255.53618,385.30579,-269.52698,227.37086,78.10084,208.8353,128.46892,310.16635,55.15754
7793,38.96,384.02032,-228.9048,417.75949,-249.48409,395.02783,-254.26794,386.09045,-268.27594,227.41367,78.79987,208.8493,129.22919,310.1926,56.13109
7794,38.965,384.79126,-227.72646,418.54614,-248.14233,395.91644,-253.27289,386.74011,-266.98904,227.57423,79.81297,208.94315,130.09354,310.41208,57.12691
7795,38.97,385.5954,-226.58769,419.17697,-247.20363,396.72568,-252.17352,387.54196,-265.98352,227.80977,80.55067,209.03658,130.97784,310.81931,58.28017
7796,38.975,386.4256,-225.39922,420.07309,-245.88194,397.27628,-250.74586,388.39789,-264.66211,228.1873,81.46988,209.08842,131.81224,311.26462,59.69081
7797,38.98,387.22861,-224.16599,420.76776,-244.58936,398.43634,-249.75807,389.12863,-263.5267,228.48969,82.52099,209.18546,132.6604,311.74634,61.24953
7798,38.985,387.99091,-222.97006,421.65216,-243.53281,398.99557,-248.55057,389.88513,-262.44009,228.8175,83.52662,209.40675,133.60387,312.31161,62.65616
7799,38.99,388.86127,-221.88161,422.39627,-242.39546,399.93472,-247.35684,390.80331,-261.21039,229.19165,84.62154,209.57208,134.62843,312.73123,64.01585
7800,38.995,389.68317,-220.64903,423.17941,-241.29819,400.5466,-246.06958,391.56427,-260.16714,229.57118,85.83723,209.82747,135.71585,313.05426,65.50092
7801,39,390.46207,-219.47113,424.18268,-240.19197,401.41278,-244.95,392.26993,-258.59088,229.7524,87.00785,210.03511,137.00996,313.47122,66.76772
7802,39.005,391.32544,-218.35161,424.79453,-238.96024,402.27045,-243.79402,393.12531,-257.45374,230.1293,88.15389,210.23621,138.16138,313.81378,68.19143
7803,39.01,392.10886,-217.14394,425.81155,-237.77998,403.02356,-242.59848,393.90344,-256.41684,230.51276,89.40566,210.44974,139.42868,314.23901,69.70259
7804,39.015,393.04419,-215.85701,426.50394,-236.57581,404.00201,-241.42957,394.74167,-255.15674,230.91512,90.84789,210.84717,140.70749,314.58374,71.22318
7805,39.02,393.86899,-214.57924,427.40939,-235.4606,405.00275,-240.22397,395.48965,-253.98106,231.38115,92.05801,211.01923,141.86914,315.10913,72.71964
7806,39.025,394.79004,-213.47701,428.28922,-234.31335,405.73965,-239.07907,396.42206,-252.85455,231.99055,93.56301,211.43185,143.30623,315.66031,74.4215
7807,39.03,395.66772,-212.20078,429.02298,-233.23286,406.39194,-237.94618,397.20001,-251.66312,232.6019,94.89458,211.90848,144.69591,316.50635,75.93932
7808,39.035,396.4476,-211.15562,430.05899,-231.90363,407.45273,-236.65701,398.05161,-250.46124,233.37521,96.32842,212.59601,145.83548,317.26227,77.77526
7809,39.04,397.30908,-209.96069,430.76151,-230.76616,408.16531,-235.54941,398.81183,-249.27486,234.09157,97.83467,213.16081,147.19748,318.12256,79.69682
7810,39.045,398.16785,-208.66028,431.71127,-229.60831,409.09149,-234.36127,399.56039,-248.05211,235.03198,99.35553,213.72528,148.43454,319.08737,81.42397
7811,39.05,399.09384,-207.47072,432.52301,-228.33098,409.93274,-233.24484,400.52151,-246.9108,236.04272,100.79932,214.40532,149.77856,320.09598,83.34894
7812,39.055,399.99628,-206.47894,433.37439,-227.29718,410.8334,-232.00426,401.37149,-245.60565,237.09998,102.43092,215.15752,151.31551,321.11411,85.25335
7813,39.06,400.89264,-205.07855,434.30408,-226.13397,411.77768,-230.98778,402.20682,-244.57385,238.16379,103.98348,215.96617,152.53372,322.24359,87.05487
7814,39.065,401.77814,-203.94606,435.1329,-225.00726,412.3327,-229.40361,402.9772,-243.32706,239.2818,105.41961,216.72809,153.82591,323.41168,88.76151
7815,39.07,402.67596,-202.72073,436.01172,-223.69106,413.32849,-228.40935,403.89462,-242.19214,240.48198,106.7897,217.53685,155.04895,324.59555,90.68492
7816,39.075,403.58994,-201.508,436.83432,-222.56313,414.29935,-227.1971,404.7818,-240.96317,241.55763,108.28181,218.36002,156.2023,325.8013,92.55335
7817,39.08,404.51254,-200.33513,437.7959,-221.45642,415.22632,-226.06688,405.63925,-239.79724,242.87006,109.52378,219.20866,157.51025,326.98962,94.15215
7818,39.085,405.39682,-199.16614,438.68881,-220.37262,415.87234,-224.96283,406.57318,-238.79958,244.04329,110.94644,220.12057,158.71945,328.25381,95.91207
7819,39.09,406.3782,-197.99831,439.68069,-219.21721,416.91873,-223.59593,407.33981,-237.38615,245.51068,112.53726,221.05486,159.97975,329.59241,97.79996
7820,39.095,407.28128,-196.72273,440.47882,-218.06944,417.59161,-222.51276,408.21439,-236.31689,246.81058,113.92221,222.15239,160.89859,330.95456,99.70184
7821,39.1,408.26306,-195.57368,441.52606,-217.01738,418.86374,-221.62869,409.07199,-234.99168,248.14445,115.33513,223.02231,161.94429,332.27618,101.54948
7822,39.105,409.10376,-194.45512,442.32181,-215.75597,419.59103,-220.26733,409.91867,-234.03992,249.42409,116.52979,223.97827,162.94193,333.61252,103.31778
7823,39.11,410.12296,-193.27522,443.20859,-214.62068,420.44711,-219.12106,410.83167,-232.76312,250.90506,117.70089,224.93077,164.0809,334.94519,104.92436
7824,39.115,410.9184,-191.98181,444.05844,-213.5298,421.45035,-217.84241,411.70938,-231.45343,251.99504,119.01144,226.14449,165.09506,336.23633,106.5794
7825,39.12,411.90515,-190.84134,444.92673,-212.26607,422.31564,-216.90141,412.60373,-230.54642,253.4149,120.1984,227.03801,166.26015,337.57004,108.24795
7826,39.125,412.82422,-189.71292,445.96594,-211.26521,422.94196,-215.51257,413.52579,-229.22424,254.71283,121.43037,227.90271,167.1749,338.87531,109.74324
7827,39.13,413.78491,-188.60872,446.82974,-210.12172,424.05286,-214.42632,414.1879,-228.04712,256.10272,122.51031,228.89952,167.96863,340.26825,111.51077
7828,39.135,414.66229,-187.40944,447.81339,-209.12349,424.95102,-213.41542,415.26111,-227.15422,257.44257,123.57415,229.8607,168.88448,341.62653,113.16936
7829,39.14,415.68649,-186.22073,448.74533,-207.91515,425.74838,-212.01498,416.05258,-225.73196,258.64749,124.57074,230.78705,169.64378,342.90063,114.72163
7830,39.145,416.56216,-185.06871,449.6933,-206.79494,426.60861,-211.06354,416.85706,-224.77841,259.83951,125.6284,231.7164,170.59329,344.18161,116.19254
7831,39.15,417.53732,-183.91959,450.55643,-205.67686,427.6048,-209.82195,417.8797,-223.42859,261.19653,126.60454,232.77176,171.64906,345.53375,117.55323
7832,39.155,418.513,-182.75952,451.47778,-204.55295,428.62659,-208.90955,418.86935,-222.47104,262.59747,127.68715,234.13629,172.48412,346.81384,118.78974
7833,39.16,419.4458,-181.76051,452.46811,-203.52325,429.49344,-207.58723,419.63895,-221.2413,263.98544,128.66975,235.17575,173.34367,348.1203,120.30261
7834,39.165,420.41614,-180.49927,453.27997,-202.45216,430.28525,-206.55505,420.44656,-220.01563,265.41275,129.6756,236.38065,174.17613,349.59448,121.62878
7835,39.17,421.34174,-179.35931,454.21875,-201.284,431.40283,-205.31514,421.31387,-218.86177,266.96426,130.46645,237.34868,174.92509,351.11536,123.16451
7836,39.175,422.24707,-178.26868,455.19327,-200.21835,432.18225,-204.27913,422.21085,-217.72386,268.45288,131.55426,238.62822,175.69943,352.647,124.64275
7837,39.18,423.22729,-177.12888,456.03809,-199.09131,433.02573,-202.98851,422.95642,-216.54286,269.93018,132.47615,239.80028,176.4561,354.24353,126.28683
7838,39.185,424.11972,-175.97038,457.00223,-198.06255,433.80139,-201.77667,423.80994,-215.45578,271.64606,133.45819,241.02809,177.18956,355.7146,127.75752
