DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames,,,,,,,,
200,200,26220,7,mm,200,1,26220,,,,,,,,
Frame#,Time,Drone_Left_Front,,Drone_Right_Front,,Drone_Center_Front,,Drone_Center_Back,,Speaker_1,,Speaker_2,,Speaker_3,
Frame,Time,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7
17380,86.895,1591.99951,403.16919,1554,393.76541,,,1562.73572,429.67899,1592.83362,67.63651,1595.1604,55.58089,,
17381,86.9,1592.40869,401.96033,1554.57312,392.65628,,,1563.29346,428.5257,1589.29492,67.19236,1594.99182,53.86952,,
17382,86.905,1593.01245,400.40851,1554.91895,391.52478,,,1563.89893,427.11191,1589.27466,66.09448,1594.41443,51.98616,,
17383,86.91,1593.4657,398.94278,1555.51367,390.2019,,,1564.41418,426.0144,1589.42798,64.40841,1594.09216,50.64693,,
17384,86.915,1593.93738,398.29105,1555.94519,389.18872,,,1564.90503,424.77603,1589.10742,63.04888,1593.74792,49.0148,,
17385,86.92,1594.39783,396.64453,1556.36523,388.04044,,,1565.45422,423.62683,1589.69202,61.30877,1593.57471,48.02182,,
17386,86.925,1594.83667,395.55374,1556.151,385.92142,,,1565.91443,422.478,1590.40039,59.1184,1593.22729,46.82846,,
17387,86.93,1595.35315,394.08328,1556.56995,384.77719,,,1566.43799,421.19183,1589.56311,58.21165,1593.03064,45.1752,,
17388,86.935,1595.8551,393.44623,1557.04639,383.53583,,,1566.97107,419.95911,1590.10547,56.38518,1592.77063,43.91113,,
17389,86.94,1596.40784,391.56421,1557.65393,382.30753,,,1567.4032,418.74905,1590.67798,54.42926,1592.46997,42.60461,,
17390,86.945,1596.8595,390.81415,1557.97058,381.30026,,,1567.88062,417.66495,1586.87268,54.70331,1592.3573,40.98026,,
17391,86.95,1597.36755,389.05072,1558.5343,380.15433,,,1568.4071,416.50174,1586.35107,53.24236,1592.13635,39.78544,,
17392,86.955,1597.6582,388.14597,1558.99219,378.73859,,,1568.94373,415.02478,1585.95837,52.27881,1591.57861,37.58077,,
17393,86.96,1598.27356,386.55466,1559.33569,377.87915,,,1569.34692,414.09833,1585.55554,50.52728,1591.18115,36.16746,,
17394,86.965,1598.64087,385.73944,1559.84937,376.59219,,,1569.8877,412.724,1585.93921,48.9307,1591.03479,34.64355,,
17395,86.97,1599.15674,384.06519,1560.21313,375.21613,,,1570.42969,411.51358,1585.997855,47.30503347,1590.59412,33.26541,,
17396,86.975,1599.53503,383.22372,1560.77417,373.77487,,,1570.83508,410.20108,1586.01746,45.88763,1590.47791,31.73405,,
17397,86.98,1600.01782,382.00702,1561.10547,372.9162,,,1571.34155,408.97214,1585.61328,44.93084,1590.21997,30.43789,,
17398,86.985,1600.43164,380.60336,1561.59656,371.38467,,,1571.79163,407.8822,1585.9104,43.14235221,1589.77197,29.26377,,
17399,86.99,1600.9519,379.26016,1562.06763,370.34918,,,1572.25659,406.48172,1586.20752,41.40308,1589.60437,28.06705,,
17400,86.995,1601.48279,378.35901,1562.49695,368.9985,,,1572.61108,405.47318,1585.09802,40.55487,1589.38025,26.6473,,
17401,87,1601.80322,376.74374,1562.82031,367.84857,,,1573.13171,403.90161,1585.456526,38.76598473,1589.15198,25.18079,,
17402,87.005,1602.24902,376.03201,1563.32898,366.72232,,,1573.54163,403.05365,1586.122324,36.50138089,1588.84485,23.92512,,
17403,87.01,1602.66711,374.24915,1563.59424,365.67108,,,1574.06372,401.65042,1586.48083,35.14965,1588.64966,22.27844,,
17404,87.015,1603.06189,373.31754,1564.22754,364.12769,,,1574.39355,400.69672,1583.54614,34.86937,1588.36194,21.138,,
17405,87.02,1603.47632,371.93396,1564.37366,363.35129,,,1574.88635,399.34912,1582.75647,33.99197,1588.19067,19.63135,,
17406,87.025,1604.01636,371.03189,1565.06409,361.90475,,,1575.25549,398.27066,1583.85791,31.6143,1587.65784,17.69123,,
17407,87.03,1604.40063,369.67612,1565.39551,360.58823,,,1575.6853,397.06653,1583.20752,31.14959,1587.35962,16.44666,,
17408,87.035,1604.72424,368.21747,1565.77649,359.22833,,,1576.11743,395.70258,1582.58875,29.81859,1586.93604,15.05155,,
17409,87.04,1605.04321,367.00177,1566.03467,358.52649,,,1576.14331,394.27731,1583.09082,27.90677,1586.70703,13.86603,,
17410,87.045,1605.49548,365.90686,1566.46143,356.76303,,,1576.41174,393.23071,1583.19458,26.49212,1586.35315,12.62037,,
17411,87.05,1605.79883,364.58694,1566.66956,356.06076,,,1576.87256,391.94543,1583.30249,24.73755,1586.1582,11.17889,,
17412,87.055,1606.099,363.20474,1567.12585,354.56598,,,1577.33679,390.79718,1583.0238,23.41941,1585.98181,9.87921,,
17413,87.06,1606.45471,361.86905,1567.4801,353.54657,,,1577.81482,389.43826,1583.69946,21.45043,1585.76001,8.41065,,
17414,87.065,1606.68042,360.53323,1567.67236,352.23917,,,1578.11011,388.44565,1583.47729,20.18752,1585.46924,7.15894,,
17415,87.07,1607.14038,359.49399,1567.90845,351.38892,,,1578.63025,386.97595,1579.81091,20.09753,1585.23706,5.69628,,
17416,87.075,1607.33191,357.46951,1568.25562,350.00809,,,1579.07556,385.87164,1579.43115,18.80586,1585.1134,4.31961,,
17417,87.08,1607.72974,356.60342,1568.52576,348.98734,,,1579.43811,384.61133,1580.01111,17.07791,1584.38989,2.25574,,
17418,87.085,1608.16699,355.22525,1568.71411,347.84921,,,1579.88489,383.48105,1579.450101,15.84976405,1584.19092,1.00649,,
17419,87.09,1608.25854,353.54196,1568.84595,346.66052,,,1580.30652,382.23605,1578.7644,14.70714,1583.96619,-0.55714,,
17420,87.095,1608.51575,352.32025,1569.0874,345.59256,,,1580.7489,381.02969,1578.538493,13.42436169,1583.64954,-1.83776,,
17421,87.1,1608.87793,351.56433,1569.29529,344.43091,,,1581.07751,379.86453,1578.380211,12.07165669,1583.43457,-3.37521,,
17422,87.105,1609.10266,350.01358,1569.58875,343.65588,,,1581.49829,378.62875,1578.32056,10.59803,1583.07983,-4.79359,,
17423,87.11,1609.27893,348.60178,1569.74438,342.21826,,,1581.83508,377.5209,1578.573963,8.787816965,1582.72095,-6.03074,,
17424,87.115,1609.55261,347.58536,1570.01355,341.18741,,,1582.39172,376.10123,1579.044567,6.819767836,1582.55151,-7.72625,,
17425,87.12,1609.7782,346.00549,1570.10681,340.1088,,,1582.63745,375.19656,1579.29797,5.23451,1582.30249,-9.12959,,
17426,87.125,1610.01416,345.05676,1570.32983,339.17203,,,1583.10852,374.11768,1578.68726,4.24732,1582.17358,-10.15983,,
17427,87.13,1610.2998,343.11118,1570.57031,337.56888,,,1583.37927,373.06967,1578.84851,2.45315,1581.88867,-11.45985,,
17428,87.135,1610.51038,342.2731,1570.67969,336.57434,,,1583.97021,371.40491,1578.6698,0.9848,1581.92773,-13.84662,,
17429,87.14,1610.76855,340.55338,1570.8396,335.48169,,,1584.1842,370.34702,1578.87109,-0.50851,1581.41602,-14.45548,,
17430,87.145,1610.45801,339.05649,1571.01233,334.33942,,,1584.69751,368.87244,1575.67432,-1.04958,1581.27063,-16.1909,,
17431,87.15,1610.45642,337.03378,1571.09082,333.37088,,,1585.01965,367.90427,1576.26563,-2.83616,1581.08423,-17.57582,,
17432,87.155,1610.42834,335.90411,1571.29749,332.25467,,,1585.44824,366.45474,1576.29675,-3.67161,1580.94714,-18.91288,,
17433,87.16,1610.70898,334.33521,1571.42517,331.01797,,,1585.73877,365.54114,1576.67322,-6.31316,1580.49841,-21.24971,,
17434,87.165,1610.79211,333.37158,1571.58191,330.04968,,,1586.25793,364.12198,1575.66833,-6.62706,1580.23474,-23.11441,,
17435,87.17,1611.06116,331.61954,1571.80615,329.08893,,,1586.56628,363.17249,1576.51794,-9.34271,1580.04028,-24.20876,,
17436,87.175,1611.28992,330.43005,1571.72253,327.97903,,,1586.93054,361.69089,1576.36865,-10.92085,1579.85095,-25.78608,,
17437,87.18,1611.39453,328.98206,1572.04773,326.68713,,,1587.23987,360.61765,1576.45947,-12.38909,1579.82019,-27.76571,,
17438,87.185,1611.43213,327.91052,1572.19299,325.56201,,,1587.53894,359.53976,1576.41895,-13.94835,1579.38879,-28.31147,,
17439,87.19,1611.58374,326.37961,1572.17993,324.83838,,,1587.9491,358.40088,1576.9458,-15.99861,1579.30371,-30.08677,,
17440,87.195,1611.83594,325.05844,1572.45618,323.15558,,,1588.24878,357.12329,1577.44849,-17.82366,1579.10706,-31.43733,,
17441,87.2,1611.95642,323.68393,1572.61499,322.29599,,,1588.61572,355.6998,1577.338249,-19.44516452,1578.99377,-33.28149,,
17442,87.205,1612.11133,322.53781,1572.65381,320.9765,,,1588.91907,354.47614,1577.037814,-20.97987094,1578.91394,-35.09224,,
17443,87.21,1612.17798,321.04095,1572.8009,320.15997,,,1589.23291,353.29306,1576.592614,-22.44655967,1578.92542,-36.84641,,
17444,87.215,1612.30481,319.78061,1573.15039,318.6712,,,1589.58301,352.16306,1576.048079,-23.86401113,1578.22046,-38.39848,,
17445,87.22,1612.64233,318.23599,1573.10645,317.63916,,,1589.89307,350.77109,1575.449638,-25.25100571,1578.05371,-40.30946,,
17446,87.225,1612.63843,317.02725,1573.24329,316.79431,,,1590.10913,349.70605,1574.842721,-26.62632385,1577.77039,-42.16621,,
17447,87.23,1612.78955,315.66351,1573.40198,315.534,,,1590.44714,348.32523,1574.272758,-28.00874593,1577.49182,-43.2038,,
17448,87.235,1612.88586,314.32733,1573.64587,314.36475,,,1590.77576,347.21719,1573.785179,-29.41705238,1577.20764,-45.06485,,
17449,87.24,1613.05823,312.89578,1573.7594,313.02414,,,1591.10535,345.78244,1573.425413,-30.8700236,1577.02966,-46.89611,,
17450,87.245,1613.16162,311.87695,1573.83679,312.29553,,,1591.32275,344.74106,1573.23889,-32.38644,1576.59204,-47.84256,,
17451,87.25,1613.34106,310.36142,1573.81653,310.30783,,,1591.58667,343.26965,1573.174385,-33.87773741,1576.34021,-49.34012,,
17452,87.255,1613.35278,309.01981,1573.73242,309.66248,,,1591.83032,342.2915,1573.138742,-35.30584308,1576.07068,-51.00505,,
17453,87.26,1613.46533,307.50079,1573.88269,308.33633,,,1592.12659,341.10107,1573.114493,-36.76527461,1575.78381,-52.06129,,
17454,87.265,1613.68347,306.15234,1574.06177,307.3147,,,1592.45349,339.78491,1573.084168,-38.35054955,1575.5,-53.89201,,
17455,87.27,1613.72302,304.83041,1574.24731,305.79596,,,1592.66309,338.50839,1573.0303,-40.15618549,1575.2002,-55.42349,,
17456,87.275,1613.84485,303.63165,1574.29773,304.85617,,,1592.92383,337.30203,1572.93542,-42.2767,1574.85059,-56.79779,,
17457,87.28,1613.83728,302.13898,1574.50464,303.50723,,,1593.07422,336.29617,1525.180843,-45.68111769,1574.60632,-58.68721,,
17458,87.285,1614.01709,301.07248,1574.47656,302.77188,,,1593.22888,334.46387,1477.21436,-48.74999,1574.28674,-59.99635,,
17459,87.29,1614.1449,299.37643,1574.57263,301.36591,,,1593.58325,333.15021,1476.91003,-49.92441,1573.48108,-61.84381,,
17460,87.295,1614.22375,298.22702,1574.61353,300.43011,,,1593.7179,331.95056,1476.53601,-51.21738,1573.04944,-63.42602,,
17461,87.3,1614.34192,297.04395,1574.95959,299.12323,,,1593.96228,330.75845,1475.90552,-52.68234,1572.77063,-65.40786,,
17462,87.305,1614.24866,295.86594,1574.89783,298.09012,,,1594.13354,329.422,1475.58093,-54.12705,1572.03552,-66.02418,,
17463,87.31,1614.47864,294.33359,1575.2019,296.76724,,,1594.36853,328.1951,1475.12183,-55.22321,1571.59192,-67.14646,,
17464,87.315,1614.70166,292.78091,1575.22351,295.68073,,,1594.67688,326.94522,1474.498006,-56.55085051,1571.23767,-68.53211,,
17465,87.32,1614.79016,291.457,1575.36792,294.19354,,,1594.83777,325.9501,1473.760944,-58.03124125,1570.82568,-70.29608,,
17466,87.325,1614.75659,290.19604,1575.4989,293.35138,,,1594.97266,324.5705,1473.04307,-59.53876386,1570.35754,-71.66779,,
17467,87.33,1614.86145,289.04495,1575.69373,291.95547,,,1595.15857,323.28906,1472.47681,-60.9478,1569.55762,-73.31194,,
17468,87.335,1614.93652,287.61703,1575.71033,290.7478,,,1595.45056,322.06042,1472.10999,-62.19969,1569.01318,-75.19578,,
17469,87.34,1615.14038,286.40982,1575.84229,289.65997,,,1595.53223,321.11954,1471.535503,-63.5129841,1568.46936,-76.41539,,
17470,87.345,1615.02063,285.06866,1575.83411,288.49219,,,1595.90588,319.29987,1470.96838,-64.9006,1567.84619,-77.86786,,
17471,87.35,1615.25989,283.49918,1576.01416,287.11765,,,1595.93787,318.22162,1470.62,-66.4263,1567.41125,-79.49493,,
17472,87.355,1615.3623,282.48602,1576.16943,285.85556,,,1596.18298,316.81168,1477.295202,-67.70261315,1566.60962,-80.48113,,
17473,87.36,1615.37756,281.0665,1576.27307,284.91235,,,1596.23218,315.75742,1493.983208,-68.86029299,1566.25085,-82.23935,,
17474,87.365,1615.5011,279.6626,1576.41382,283.41251,,,1596.49573,314.19095,1515.677615,-69.94752455,1565.66211,-83.38065,,
17475,87.37,1615.63379,278.44534,1576.49072,282.49698,,,1596.50867,313.17468,1537.372022,-71.01249288,1565.26355,-84.675,,
17476,87.375,1615.55261,277.40601,1576.2417,280.73352,,,1596.72986,311.63995,1554.060028,-72.10338302,1564.7666,-86.37596,,
17477,87.38,1615.63953,275.65451,1576.21313,279.74039,,,1596.87878,310.62378,1560.73523,-73.26838,1564.35229,-88.06088,,
17478,87.385,1615.7179,274.66196,1576.38135,278.29507,,,1597.05396,309.18271,1559.836789,-74.48413697,1563.59692,-88.86216,,
17479,87.39,1615.94006,273.09576,1576.44653,277.05579,,,1597.07129,308.05725,1558.89014,-75.82935,1563.2373,-90.34921,,
17480,87.395,1615.8219,271.79257,1576.53235,275.80621,,,1597.34326,306.46332,1558.830649,-77.58614836,1562.28235,-91.83351,,
17481,87.4,1616.01306,270.21512,1576.43481,274.83667,,,1597.37854,305.37048,1558.803669,-79.55241947,1561.81531,-93.73096,,
17482,87.405,1615.86292,269.23767,1576.49731,273.39969,,,1597.51514,304.1868,1558.74719,-81.20305,1561.27734,-94.71382,,
17483,87.41,1616.02551,267.65472,1576.51465,272.43793,,,1597.51953,303.11124,1558.22545,-82.31478162,1560.74719,-95.97031,,
17484,87.415,1615.96899,266.47546,1576.69214,270.97751,,,1597.74634,301.53659,1556.907065,-83.24284939,1560.42126,-97.80789,,
17485,87.42,1616.13855,265.05548,1576.6521,269.91321,,,1597.78345,300.53149,1554.8866,-84.32988,1559.80969,-98.59063,,
17486,87.425,1616.01135,264.01895,1576.71936,268.56613,,,1597.89343,299.41055,1539.109079,-85.83163849,1559.40918,-100.39141,,
17487,87.43,1616.04919,262.64822,1576.83081,267.10559,,,1597.97583,297.92456,1507.337655,-87.62431254,1559.08008,-101.68799,,
17488,87.435,1616.09509,261.26221,1576.76172,266.34848,,,1598.02234,296.85785,1475.894078,-89.48116282,1558.07959,-103.216,,
17489,87.44,1616.24072,260.11026,1576.88892,264.67868,,,1598.23877,295.42487,1461.1001,-91.17545,1557.70874,-105.11326,,
17490,87.445,1616.17249,258.60928,1576.88635,263.43646,,,1598.28479,294.17307,1460.47192,-92.6153,1557.125,-106.27837,,
17491,87.45,1615.96545,257.9057,1576.92358,262.18756,,,1598.4176,292.88715,1460.098816,-93.89901733,1556.66577,-107.67693,,
17492,87.455,1616.14465,255.93924,1576.91284,261.28271,,,1598.46509,291.48749,1459.815845,-95.12477093,1556.29553,-109.23405,,
17493,87.46,1616.21106,254.91866,1576.95813,259.90323,,,1598.5155,290.42334,1459.70361,-96.46496,1555.77173,-110.63744,,
17494,87.465,1616.23694,253.31981,1576.95984,258.68332,,,1598.64502,289.22537,1506.571105,-98.06101483,1555.47498,-111.99174,,
17495,87.47,1616.24927,251.93465,1577.08167,257.44406,,,1598.66492,287.71405,1553.4386,-99.76043,1554.97827,-113.15056,,
17496,87.475,1616.12708,250.89368,1577.02234,256.27057,,,1598.7655,286.63913,1552.85107,-101.43328,1554.60828,-114.67919,,
17497,87.48,1616.17578,249.60622,1577.13464,254.84625,,,1598.76282,285.52472,1552.234203,-102.7669467,1554.16345,-116.12354,,
17498,87.485,1616.06799,248.22452,1577.10498,253.69,,,1598.91272,283.96078,1551.562195,-103.9430303,1553.6731,-117.56439,,
17499,87.49,1616.01184,246.54723,1577.0061,252.55058,,,1598.94348,282.66614,1550.69543,-105.03741,1553.36548,-119.09386,,
17500,87.495,1616.30115,245.9557,1577.13586,251.31474,,,1598.56628,281.19211,1549.27112,-106.04296,1552.94702,-120.48188,,
17501,87.5,1616.26794,244.81749,1576.99146,250.02876,,,1598.7052,279.92349,1549.35461,-107.81061,1552.11536,-122.54281,,
17502,87.505,1616.25623,243.25613,1577.00513,248.92007,,,1598.70532,278.68893,1548.64368,-109.3222,1551.54578,-123.88422,,
17503,87.51,1615.86951,241.20142,1577.07434,247.62134,,,1598.65137,277.27332,1549.27124,-111.24376,1551.10754,-125.17157,,
17504,87.515,1615.82666,240.58221,1576.64917,246.13921,,,1598.62781,276.10056,1549.45691,-113.19347,1550.7793,-126.65297,,
17505,87.52,1616.7312,240.83257,1576.61365,244.75734,,,1598.76685,274.5473,1548.99341,-114.58118,1550.36316,-128.2957,,
17506,87.525,1616.61108,239.90959,1576.4834,243.7366,,,1598.64734,273.53113,1549.07654,-116.13741,1549.89807,-129.73833,,
17507,87.53,1615.65808,236.18571,1576.422,242.3049,,,1598.70398,272.21136,1453.88867,-115.86549,1549.42017,-131.29449,,
17508,87.535,1615.52185,235.05495,1576.39563,241.33078,,,1598.64514,270.90768,1463.292241,-116.6237471,1549.0365,-132.44884,,
17509,87.54,1616.30066,235.99571,1576.35657,240.03094,,,1598.66174,269.40756,1485.71614,-118.477317,1548.20081,-134.65778,,
17510,87.545,1615.36841,232.35918,1576.29565,238.85883,,,1598.62012,268.42078,1512.48015,-120.7943974,1547.64709,-136.10031,,
17511,87.55,1615.08167,230.49434,1576.20532,237.558,,,1598.65771,267.25458,1534.904049,-122.9431858,1547.10266,-137.60551,,
17512,87.555,1614.98767,229.33968,1576.1665,236.4288,,,1598.57031,265.63751,1544.30762,-124.29188,1546.67175,-139.09758,,
17513,87.56,1614.96875,228.02428,1576.14099,235.05458,,,1598.68713,264.54129,1451.1438,-124.83549,1546.27734,-140.93362,,
17514,87.565,1615.07922,227.01366,1575.95483,234.14684,,,1598.61011,263.31818,1450.74561,-126.02821,1545.67993,-142.13925,,
17515,87.57,1614.86426,225.68065,1576.0127,232.58011,,,1598.59253,261.86755,1543.14771,-129.29994,1545.2594,-143.93776,,
17516,87.575,1614.50183,224.17032,1575.86682,231.75102,,,1598.51062,260.55203,1449.67932,-128.92627,1544.72534,-145.17064,,
17517,87.58,1614.39722,222.97473,1575.81702,230.39032,,,1598.54663,259.36716,1496.186618,-131.0441329,1544.30957,-146.40544,,
17518,87.585,1614.30627,221.30255,1575.76477,229.27235,,,1598.45886,257.63266,1542.78516,-134.28082,1543.72583,-148.15504,,
17519,87.59,1614.43408,220.60471,1575.23608,227.39192,,,1598.41577,256.8837,1542.88672,-136.25865,1543.26074,-149.69012,,
17520,87.595,1614.31494,219.08658,1575.11389,226.54056,,,1598.32971,255.22156,1538.98267,-136.36578,1542.66199,-150.89476,,
17521,87.6,1613.79163,217.55844,1575.14673,224.82281,,,1598.25684,254.317,1538.673302,-136.3678027,1542.28687,-152.66461,,
17522,87.605,1613.67029,216.03108,1574.83264,224.03462,,,1598.2334,252.74574,1538.364171,-136.3698234,1541.29688,-154.71103,,
17523,87.61,1613.50305,214.90887,1574.85547,222.49846,,,1598.05945,251.92201,1538.055276,-136.3718421,1540.65344,-156.08182,,
17524,87.615,1613.34985,213.53394,1574.56165,221.59795,,,1598.19812,249.93633,1537.746619,-136.3738587,1540.04712,-157.43845,,
17525,87.62,1613.37292,212.04921,1574.49011,220.31937,,,1597.95667,249.23692,1537.438197,-136.3758732,1539.54077,-158.91077,,
17526,87.625,1613.05334,210.64465,1574.23889,218.88017,,,1597.98218,247.74831,1537.130013,-136.3778857,1538.95557,-160.60767,,
17527,87.63,1612.95654,209.64827,1574.24524,217.73505,,,1597.84155,246.36539,1536.822064,-136.3798962,1538.22473,-161.67145,,
17528,87.635,1612.72241,208.19724,1573.8988,216.72926,,,1597.7605,244.76427,1536.514352,-136.3819046,1537.60461,-163.20718,,
17529,87.64,1612.49036,206.91429,1573.9165,215.08009,,,1597.71118,244.11108,1536.206876,-136.383911,1537.09668,-164.91975,,
17530,87.645,1612.2312,205.58049,1573.7384,214.09962,,,1597.59875,242.63318,1535.899636,-136.3859153,1536.48291,-166.20973,,
17531,87.65,1612.18396,204.67622,1573.75891,213.04803,,,1597.56396,241.27701,1535.592632,-136.3879176,1535.41736,-168.17145,,
17532,87.655,1612.13208,203.21924,1573.45203,211.69252,,,1597.55115,240.04379,1535.285863,-136.3899179,1534.68762,-169.83287,,
17533,87.66,1611.79211,202.37241,1573.22363,210.47829,,,1597.39514,238.90842,1534.979331,-136.3919161,1534.30054,-171.04192,,
17534,87.665,1611.6377,200.7292,1573.17615,209.32643,,,1597.35266,237.55106,1534.673034,-136.3939123,1533.4176,-172.76682,,
17535,87.67,1611.49744,199.36761,1572.93054,207.94626,,,1597.1886,236.24039,1534.366972,-136.3959064,1532.65198,-174.50439,,
17536,87.675,1611.31116,198.15222,1572.8103,206.98349,,,1597.20227,234.91028,1534.061146,-136.3978985,1532.00378,-176.09648,,
17537,87.68,1611.00439,196.33636,1572.83679,205.50078,,,1597.14746,233.54942,1533.755555,-136.3998886,1531.31238,-177.20201,,
17538,87.685,1610.81287,195.09018,1572.56836,204.37363,,,1596.68384,232.22957,1533.4502,-136.4018767,1530.72986,-178.789,,
17539,87.69,1610.67542,193.69954,1572.50623,202.97516,,,1596.47009,230.84576,1533.145079,-136.4038627,1530.10449,-180.58604,,
17540,87.695,1610.54822,192.46745,1571.90955,201.5032,,,1596.26123,229.57896,1532.840194,-136.4058467,1529.43384,-181.83498,,
17541,87.7,1610.22729,191.32739,1571.72717,200.26601,,,1596.20642,228.13426,1532.535543,-136.4078287,1528.88281,-183.4619,,
17542,87.705,1610.15601,189.78648,1571.49353,199.21767,,,1596.11377,227.40559,1532.231127,-136.4098086,1528.41028,-184.94832,,
17543,87.71,1609.8717,188.73291,1571.59106,197.7652,,,1595.99683,225.68271,1531.926946,-136.4117865,1527.38074,-187.31827,,
17544,87.715,1609.64563,187.47661,1571.26782,196.65778,,,1595.89648,224.50931,1531.623,-136.4137624,1526.72119,-188.6219,,
17545,87.72,1609.37085,185.88962,1571.0697,195.51584,,,1595.72205,223.2484,1531.319288,-136.4157363,1526.29602,-190.12816,,
17546,87.725,1609.28931,184.50539,1570.85205,194.46185,,,1595.56702,222.11684,1531.01581,-136.4177081,1525.88831,-191.72168,,
17547,87.73,1609.05176,183.21365,1570.72437,192.84685,,,1595.42383,220.80458,1530.712567,-136.4196779,1525.20996,-193.17511,,
17548,87.735,1608.85034,181.89238,1570.65955,191.70164,,,1595.1781,219.40836,1530.409558,-136.4216457,1524.74744,-194.55127,,
17549,87.74,1608.59192,180.57152,1570.25732,190.36687,,,1595.13245,218.33572,1530.106783,-136.4236115,1524.24939,-196.37865,,
17550,87.745,1608.38147,179.15654,1570.16272,189.1069,,,1595.04187,216.90833,1529.804241,-136.4255752,1523.81531,-197.7206,,
17551,87.75,1608.18054,178.12602,1570.04871,187.8698,,,1594.60828,215.27025,1529.501934,-136.427537,1523.32166,-199.59338,,
17552,87.755,1607.85156,176.54385,1569.50964,186.24464,,,1594.30615,214.19193,1529.199861,-136.4294967,1522.50476,-201.37259,,
17553,87.76,1607.80481,175.38429,1569.41577,185.37395,,,1594.23303,213.10606,1528.898021,-136.4314544,1522.08105,-202.94359,,
17554,87.765,1607.5625,174.23621,1569.19226,183.59732,,,1593.88464,211.55769,1528.596415,-136.4334101,1521.53882,-204.33788,,
17555,87.77,1607.25415,172.8942,1568.87976,182.7979,,,1593.82214,210.26961,1528.295042,-136.4353637,1521.03638,-205.81793,,
17556,87.775,1607.15894,171.29417,1568.69958,181.33891,,,1593.646,208.72313,1527.993902,-136.4373154,1520.46228,-207.44109,,
17557,87.78,1606.76099,170.27168,1568.48071,180.03168,,,1593.46338,207.59523,1527.692996,-136.439265,1519.9989,-208.92703,,
17558,87.785,1606.59924,168.87505,1568.33337,178.49568,,,1593.27063,206.15855,1527.392323,-136.4412127,1519.64453,-210.28799,,
17559,87.79,1606.4657,167.54109,1568.04016,177.62814,,,1593.03882,205.14639,1527.091883,-136.4431583,1519.22595,-211.91612,,
17560,87.795,1606.10645,166.32494,1567.92114,175.99379,,,1592.86096,203.64172,1526.791676,-136.4451019,1518.84424,-213.49937,,
17561,87.8,1606.00598,165.35201,1567.6958,174.86034,,,1592.74451,202.61478,1526.491701,-136.4470435,1518.45654,-214.99405,,
17562,87.805,1605.90173,164.17621,1567.36829,173.73262,,,1592.64612,201.1134,1526.19196,-136.4489831,1518.06812,-216.49213,,
17563,87.81,1605.49292,162.35698,1567.24231,172.39749,,,1592.41125,200.18828,1525.892451,-136.4509207,1517.64868,-218.10208,,
17564,87.815,1605.26416,161.12943,1567.06763,171.41806,,,1592.28186,198.49306,1525.593175,-136.4528563,1517.25415,-219.40964,,
17565,87.82,1605.04236,159.63097,1566.80847,170.17143,,,1592.06238,197.5159,1525.294131,-136.4547899,1517.05322,-220.8308,,
17566,87.825,1604.73169,158.44937,1566.85046,168.90988,,,1591.92969,196.32211,1524.995319,-136.4567215,1515.97656,-222.67647,,
17567,87.83,1604.40247,157.30775,1566.41089,167.75438,,,1591.72266,194.9317,1524.69674,-136.4586511,1515.55151,-224.25128,,
17568,87.835,1604.23242,155.79121,1566.21765,166.3347,,,1591.52136,193.6514,1524.398392,-136.4605787,1515.16003,-225.73434,,
17569,87.84,1604.02502,154.59,1566.00439,165.09258,,,1591.41235,192.46747,1524.100277,-136.4625043,1514.8175,-227.05026,,
17570,87.845,1603.77966,153.63745,1565.84167,163.81494,,,1590.73511,190.96759,1523.802394,-136.4644278,1514.44031,-228.43013,,
17571,87.85,1603.56592,152.369,1565.7074,162.65996,,,1590.56689,189.4917,1523.504742,-136.4663494,1513.9884,-229.85471,,
17572,87.855,1603.20483,150.75342,1565.04004,161.2878,,,1590.25037,188.40378,1523.207322,-136.468269,1513.62659,-231.25139,,
17573,87.86,1602.98462,149.85152,1564.76807,160.11125,,,1590.15918,187.13277,1522.910134,-136.4701866,1513.15625,-232.61821,,
17574,87.865,1602.75867,148.47652,1564.48511,158.91885,,,1589.87146,186.19283,1522.613177,-136.4721022,1512.72522,-234.20201,,
17575,87.87,1602.30505,147.02975,1564.19177,157.59782,,,1589.86536,184.52209,1522.316452,-136.4740158,1512.46631,-235.30286,,
17576,87.875,1602.11072,145.63895,1564.03357,156.28484,,,1589.45203,183.64381,1522.019958,-136.4759274,1511.60168,-237.28889,,
17577,87.88,1601.88977,144.48306,1563.68652,155.1174,,,1589.38879,182.2222,1521.723695,-136.4778371,1511.17944,-238.58972,,
17578,87.885,1601.72559,143.20972,1563.72888,153.99211,,,1589.02307,181.05267,1521.427663,-136.4797447,1510.77209,-239.85399,,
17579,87.89,1601.31299,141.85709,1563.29456,152.59976,,,1588.87317,179.57207,1521.131863,-136.4816503,1510.17297,-241.28833,,
17580,87.895,1601.04858,140.42363,1563.06067,151.36343,,,1588.61487,178.6705,1520.836293,-136.483554,1509.76514,-242.63922,,
17581,87.9,1600.8064,139.5392,1562.81018,150.1982,,,1588.42249,177.28989,1520.540954,-136.4854557,1509.26489,-243.93546,,
