Frame,Time,Drone_Angle,Speaker_Angle
3230,21.527,53.63980158,73.48145428
3231,21.533,53.57205822,73.80250406
3232,21.54,53.6682857,74.12946271
3233,21.547,53.67014802,74.46840105
3234,21.553,53.53486284,74.7996052
3235,21.56,53.61042116,75.11416145
3236,21.567,53.63400552,75.45329158
3237,21.573,53.77952811,75.78307759
3238,21.58,53.59762399,76.09284351
3239,21.587,53.52086649,76.40938571
3240,21.593,53.59695068,76.70833889
3241,21.6,53.72040891,77.01897093
3242,21.607,53.74423437,77.32403744
3243,21.613,53.61323487,77.62780199
3244,21.62,53.6165699,77.93897461
3245,21.627,53.70684999,78.26006684
3246,21.633,53.84479245,78.57483101
3247,21.64,53.65965278,78.85713455
3248,21.647,53.73660575,79.11964176
3249,21.653,53.61888036,79.43486822
3250,21.66,53.69209183,79.69151809
3251,21.667,53.79728188,79.95646933
3252,21.673,53.6234078,80.24054324
3253,21.68,53.73803214,80.46573377
3254,21.687,53.58037556,80.80703645
3255,21.693,53.69289018,81.11991192
3256,21.7,53.56266742,81.4101594
3257,21.707,53.66109078,81.70519027
3258,21.713,53.58096752,82.00210629
3259,21.72,53.62327848,82.30026368
3260,21.727,53.49362191,82.59533426
3261,21.733,53.56916319,82.89422862
3262,21.74,53.64707729,83.20774932
3263,21.747,53.57647723,83.44890862
3264,21.753,53.44528237,83.79087745
3265,21.76,53.55416271,84.05221196
3266,21.767,53.53639917,84.2909489
3267,21.773,53.60785715,84.52122367
3268,21.78,53.53044392,84.70651442
3269,21.787,53.37097194,84.93627703
3270,21.793,53.41039058,85.09685215
3271,21.8,53.495282,85.24005092
3272,21.807,53.33126537,85.39107793
3273,21.813,53.48978201,85.54220155
3274,21.82,53.45893637,85.65288373
3275,21.827,53.60503864,85.7592296
3276,21.833,53.24992386,85.90083534
3277,21.84,53.41641119,86.05577761
3278,21.847,53.3146802,86.17433993
3279,21.853,53.26705866,86.2746757
3280,21.86,53.30790758,86.36703149
3281,21.867,53.15921551,86.4393951
3282,21.873,53.20326581,86.52877275
3283,21.88,53.10743519,86.62615394
3284,21.887,53.27412469,86.70065696
3285,21.893,53.24282252,86.75360995
3286,21.9,53.21291935,86.82471047
3287,21.907,53.23016061,86.89786681
3288,21.913,53.08345129,86.96627989
3289,21.92,53.10729744,87.02263456
3290,21.927,53.04087577,87.10735109
3291,21.933,52.90270198,87.19333013
3292,21.94,52.7712948,87.27923335
3293,21.947,52.97089232,87.3464916
3294,21.953,52.81525541,87.4431105
3295,21.96,52.89482097,87.51237783
3296,21.967,52.85631433,87.61244469
3297,21.973,52.86123701,87.68549993
3298,21.98,52.84341516,87.80018867
3299,21.987,52.84853166,87.86546094
3300,21.993,52.75990774,87.92223965
3301,22,52.80276022,88.00750862
3302,22.007,52.70140105,88.09999749
3303,22.013,52.67758081,88.18138247
3304,22.02,52.54334351,88.25689516
3305,22.027,52.62277113,88.30570676
3306,22.033,52.50522042,88.36476526
3307,22.04,52.29175589,88.39766641
3308,22.047,52.44571535,88.48255671
3309,22.053,52.49655552,88.52314934
3310,22.06,52.46774555,88.58771559
3311,22.067,52.40698223,88.63990665
3312,22.073,52.35632649,88.69586105
3313,22.08,52.47046317,88.74480058
3314,22.087,52.46395357,88.82019631
3315,22.093,52.28218916,89.06937939
3316,22.1,52.25318698,89.13640798
3317,22.107,52.27665996,89.21131837
3318,22.113,52.29039757,89.2916711
3319,22.12,52.20572835,89.37767804
3320,22.127,52.26676871,89.4652735
3321,22.133,52.09573341,89.5673236
3322,22.14,52.07287219,89.69915502
3323,22.147,51.96262436,89.80050729
3324,22.153,52.27182118,89.93056996
3325,22.16,51.96909485,90.02162703
3326,22.167,52.09073483,90.14449596
3327,22.173,52.00603301,90.25599988
3328,22.18,51.91560507,90.36436749
3329,22.187,51.85209917,90.45223502
3330,22.193,51.81280562,90.54599569
3331,22.2,52.03760103,90.61553504
3332,22.207,51.90793074,90.67970603
3333,22.213,51.90220988,90.74930776
3334,22.22,51.83607948,90.81729442
3335,22.227,51.75117751,90.88144611
3336,22.233,51.74929486,90.95187248
3337,22.24,51.70975374,90.99172713
3338,22.247,51.71687137,91.04753922
3339,22.253,51.89889574,91.08722095
3340,22.26,51.8645299,91.10716009
3341,22.267,51.84465993,91.15560378
3342,22.273,51.78864936,91.19324286
3343,22.28,51.92157464,91.23373493
3344,22.287,51.89703202,91.28458624
3345,22.293,51.81246327,91.31423442
3346,22.3,51.80860703,91.32508898
3347,22.307,51.83722058,91.36712262
3348,22.313,51.87749124,91.4077193
3349,22.32,51.87804328,91.43895674
3350,22.327,51.84960641,91.49536362
3351,22.333,51.82766444,91.52616436
3352,22.34,51.78605013,91.56970476
3353,22.347,51.95497075,91.6023332
3354,22.353,51.87458643,91.66092632
3355,22.36,51.76221107,91.72114873
3356,22.367,51.81845426,91.76830408
3357,22.373,51.77344971,91.82364933
3358,22.38,51.98923994,91.89188021
3359,22.387,51.89892598,91.9503449
3360,22.393,51.84428223,92.00764053
3361,22.4,51.83377792,92.05623888
3362,22.407,51.74851752,92.10567293
3363,22.413,51.78808703,92.16752109
3364,22.42,51.89204286,92.2127582
3365,22.427,51.86336438,92.24809233
3366,22.433,51.7620413,92.2796124
3367,22.44,51.8397887,92.30623491
3368,22.447,51.79447296,92.32362601
3369,22.453,51.78335583,92.33793336
3370,22.46,51.86050154,92.35561858
3371,22.467,51.78356268,92.37918575
3372,22.473,51.75853339,92.38982495
3373,22.48,51.78009969,92.38861803
3374,22.487,51.81585413,92.39485193
3375,22.493,51.83768305,92.40617897
3376,22.5,51.88647161,92.42948137
3377,22.507,51.90736067,92.4295383
3378,22.513,51.82219843,92.46016163
3379,22.52,51.82980875,92.46562263
3380,22.527,51.77904332,92.45578625
3381,22.533,51.82682579,92.48266547
3382,22.54,51.96091904,92.51430493
3383,22.547,51.83267405,92.55396339
3384,22.553,51.92300723,92.57874508
3385,22.56,51.96827282,92.59721155
3386,22.567,51.95186517,92.61721133
3387,22.573,52.08102833,92.64973435
3388,22.58,52.05289152,92.66635044
3389,22.587,52.07630045,92.67005483
3390,22.593,52.05301874,92.68957774
3391,22.6,52.06108059,92.70559884
3392,22.607,52.15130607,92.71076349
3393,22.613,52.12610793,92.74188749
3394,22.62,52.09224663,92.76439744
3395,22.627,52.15603755,92.76923105
3396,22.633,52.20173506,92.81596122
3397,22.64,52.17394242,92.83119044
3398,22.647,52.24616914,92.85683795
3399,22.653,52.08300571,92.85628314
3400,22.66,52.12312314,92.86301074
3401,22.667,52.12816103,92.88875559
3402,22.673,52.17257752,92.90944657
3403,22.68,52.19472641,92.94082805
3404,22.687,52.33368541,92.96307796
3405,22.693,52.39065202,92.99493894
3406,22.7,52.31811996,93.00809011
3407,22.707,52.33700483,93.04390467
3408,22.713,52.28405594,93.06487772
3409,22.72,52.24020637,93.08810414
3410,22.727,52.2325607,93.10997282
3411,22.733,52.39236009,93.13045851
3412,22.74,52.32728174,93.15095259
3413,22.747,52.28896174,93.16812753
3414,22.753,52.31786628,93.17792273
3415,22.76,52.30732673,93.18489053
3416,22.767,52.27708142,93.21276566
3417,22.773,52.19365837,93.23118061
3418,22.78,52.11137708,93.24571998
3419,22.787,52.13444857,93.237597
3420,22.793,52.19218339,93.26675282
3421,22.8,52.21039811,93.27699298
3422,22.807,52.12243229,93.27825005
3423,22.813,52.03870203,93.29265518
3424,22.82,52.08767461,93.30479619
3425,22.827,52.05657557,93.32145953
3426,22.833,52.13487175,93.3588962
3427,22.84,52.14764315,93.38661922
3428,22.847,52.15687141,93.4098341
3429,22.853,52.1501111,93.40829615
3430,22.86,52.07465965,93.40667148
3431,22.867,52.04898911,93.40600638
3432,22.873,52.05070826,93.42476327
3433,22.88,51.94030495,93.43145414
3434,22.887,51.86898819,93.45401946
3435,22.893,51.90935747,93.45130312
3436,22.9,52.04636753,93.49961284
3437,22.907,51.940209,93.50285955
3438,22.913,51.74303012,93.5209882
3439,22.92,51.84808739,93.54810548
3440,22.927,51.78945315,93.54151291
3441,22.933,51.6934514,93.53843164
3442,22.94,51.78625267,93.52844093
3443,22.947,51.82788332,93.51257875
3444,22.953,51.81207647,93.54399515
3445,22.96,51.84546079,93.53817507
3446,22.967,51.82288071,93.5340911
3447,22.973,51.77720792,93.53388751
3448,22.98,51.74345317,93.5299094
3449,22.987,51.67536653,93.53833279
3450,22.993,51.58989763,93.55830365
3451,23,51.68410563,93.55771857
3452,23.007,51.84482886,93.5520731
3453,23.013,51.72385496,93.58466214
3454,23.02,51.59033621,93.5934477
3455,23.027,51.57229561,93.57163732
3456,23.033,51.65701432,93.56442538
3457,23.04,51.76766283,93.58120995
3458,23.047,51.68487305,93.60391909
3459,23.053,51.70250684,93.5834972
3460,23.06,51.71629287,93.56836387
3461,23.067,51.62560872,93.55515169
3462,23.073,51.70309833,93.55505505
3463,23.08,51.64047711,93.57956175
3464,23.087,51.69753781,93.57315415
3465,23.093,51.5780845,93.56932913
3466,23.1,51.73123694,93.55040204
3467,23.107,51.75940612,93.54108441
3468,23.113,51.72047089,93.54583306
3469,23.12,51.59669468,93.54591855
3470,23.127,51.61766376,93.53953075
3471,23.133,51.56343358,93.52753899
3472,23.14,51.5708202,93.50434124
3473,23.147,51.67661358,93.49116223
3474,23.153,51.72685637,93.44305206
3475,23.16,51.57876259,93.4798134
3476,23.167,51.57229135,93.47844083
3477,23.173,51.62157567,93.46585347
3478,23.18,51.54309129,93.44092599
3479,23.187,51.52761704,93.42605648
3480,23.193,51.54463729,93.41291768
3481,23.2,51.64769908,93.37835905
3482,23.207,51.57244984,93.38415414
3483,23.213,51.57235295,93.34982368
3484,23.22,51.48280883,93.30910235
3485,23.227,51.51406869,93.27951386
3486,23.233,51.39106706,93.25417226
3487,23.24,51.52923668,93.23071495
3488,23.247,51.43617827,93.20218573
3489,23.253,51.490552,93.1945208
3490,23.26,51.40019185,93.19716532
3491,23.267,51.37119883,93.18956978
3492,23.273,51.39801239,93.1923518
3493,23.28,51.28492011,93.22043146
3494,23.287,51.37376245,93.23767041
3495,23.293,51.26428829,93.24790376
3496,23.3,51.450071,93.26493557
3497,23.307,51.35703455,93.27687449
3498,23.313,51.42797578,93.28725881
3499,23.32,51.39967761,93.28047442
3500,23.327,51.40329883,93.26596932
3501,23.333,51.3111464,93.25829516
3502,23.34,51.32375409,93.24831304
3503,23.347,51.31637057,93.23044687
3504,23.353,51.3129491,93.21634524
3505,23.36,51.42278542,93.22370185
3506,23.367,51.3794763,93.20827826
3507,23.373,51.40880188,93.2026019
3508,23.38,51.28392977,93.23970076
3509,23.387,51.40167827,93.27816019
3510,23.393,51.28193628,93.31862721
3511,23.4,51.31978793,93.34792001
3512,23.407,51.25362375,93.39314468
3513,23.413,51.29549194,93.44514677
3514,23.42,51.30933657,93.50370314
3515,23.427,51.33016206,93.52011769
3516,23.433,51.44725804,93.55494531
3517,23.44,51.34459092,93.60071591
3518,23.447,51.26894877,93.619974
3519,23.453,51.25687323,93.62853999
3520,23.46,51.26705322,93.68491233
3521,23.467,51.38273655,93.72303564
3522,23.473,51.35204837,93.78055289
3523,23.48,51.22713736,93.8593737
3524,23.487,51.28107879,93.93722719
3525,23.493,51.29484187,94.01048233
3526,23.5,51.36962137,94.09238312
3527,23.507,51.42546824,94.16572689
3528,23.513,51.41360292,94.22789541
3529,23.52,51.55944794,94.28038873
3530,23.527,51.36802616,94.33403218
3531,23.533,51.38826838,94.4131935
3532,23.54,51.32485593,94.41733595
3533,23.547,51.32997573,94.42288468
3534,23.553,51.30688594,94.41559947
3535,23.56,51.36694912,94.4249835
3536,23.567,51.31670103,94.39769618
3537,23.573,51.48897979,94.33431509
3538,23.58,51.5759163,94.33444501
3539,23.587,51.44551751,94.33026106
3540,23.593,51.48203222,94.37247483
3541,23.6,51.41327852,94.38001165
3542,23.607,51.45343107,94.40685057
3543,23.613,51.4696627,94.4516916
3544,23.62,51.47077615,94.46283445
3545,23.627,51.38059448,94.50493036
3546,23.633,51.46910995,94.551008
3547,23.64,51.48004533,94.58156325
3548,23.647,51.43345192,94.59773813
3549,23.653,51.54463579,94.60660256
3550,23.66,51.56210527,94.62204436
3551,23.667,51.59171861,94.63472608
3552,23.673,51.44492859,94.64997443
3553,23.68,51.61048961,94.66854038
3554,23.687,51.55387983,94.69796672
3555,23.693,51.51112181,94.7195376
3556,23.7,51.60842949,94.74626037
3557,23.707,51.53634291,94.7768039
3558,23.713,51.62320721,94.78792426
3559,23.72,51.58052512,94.81677058
3560,23.727,51.57323925,94.85226386
3561,23.733,51.62725368,94.84953973
3562,23.74,51.67218867,94.84943145
3563,23.747,51.70398629,94.83576527
3564,23.753,51.77787997,94.80304766
3565,23.76,51.76104455,94.81938161
3566,23.767,51.81587734,94.80128443
3567,23.773,51.74358118,94.80420677
3568,23.78,51.79615252,94.78179945
3569,23.787,51.89794224,94.7823331
3570,23.793,51.96234601,94.79963085
3571,23.8,51.89214768,94.81756711
3572,23.807,52.04923384,94.80474585
3573,23.813,51.92327377,94.83092095
3574,23.82,51.92841075,94.84102262
3575,23.827,51.9725407,94.87144658
3576,23.833,51.99169707,94.86727001
3577,23.84,52.08538114,94.89950814
3578,23.847,52.10702826,94.92229559
3579,23.853,52.113329,94.91585189
3580,23.86,52.14288477,94.92461696
3581,23.867,52.19318627,94.93723426
3582,23.873,52.17897271,94.96714443
3583,23.88,52.19801864,94.98056894
3584,23.887,52.30534884,94.98732688
3585,23.893,52.36758689,95.0032008
3586,23.9,52.37214852,95.02739945
3587,23.907,52.30428774,95.04956461
3588,23.913,52.2804157,95.08167061
3589,23.92,52.47049944,95.11132016
3590,23.927,52.43908928,95.14452389
3591,23.933,52.33227387,95.14647436
3592,23.94,52.43614227,95.17327316
3593,23.947,52.50001397,95.21790177
3594,23.953,52.38590955,95.25931756
3595,23.96,52.42705489,95.31570372
3596,23.967,52.51367457,95.34758598
3597,23.973,52.41359928,95.37618617
3598,23.98,52.58779843,95.39636093
3599,23.987,52.54783301,95.38385922
3600,23.993,52.35847255,95.39259183
3601,24,52.57607377,95.40923185
3602,24.007,52.63625957,95.44295609
3603,24.013,52.46240239,95.47185527
3604,24.02,52.56458754,95.47397419
3605,24.027,52.6091463,95.48295758
3606,24.033,52.55303892,95.5298472
3607,24.04,52.74457329,95.55621377
3608,24.047,52.86126552,95.58579903
3609,24.053,52.72200682,95.61663449
3610,24.06,52.7213556,95.66241482
3611,24.067,52.88296597,95.67990469
3612,24.073,52.65474164,95.7056811
3613,24.08,52.71802745,95.73649093
3614,24.087,52.71405021,95.7598356
3615,24.093,52.73724913,95.79305964
3616,24.1,52.67583949,95.81442274
3617,24.107,52.78660258,95.84264823
3618,24.113,52.8896327,95.87112415
3619,24.12,52.84191675,95.8909398
3620,24.127,52.92215666,95.91791746
3621,24.133,52.79711441,95.94419721
3622,24.14,52.84056244,95.95861072
3623,24.147,52.9157674,95.97413497
3624,24.153,52.96517848,95.99501028
3625,24.16,52.98360618,95.99182904
3626,24.167,52.87578707,96.00427572
3627,24.173,53.04948978,96.01068208
3628,24.18,53.08517095,96.0297459
3629,24.187,52.98881344,96.0278757
3630,24.193,53.06435726,96.03630979
3631,24.2,53.16522931,96.05176596
3632,24.207,53.16704448,96.06111543
3633,24.213,53.15093151,96.0928275
3634,24.22,53.26723422,96.11271971
3635,24.227,53.24114034,96.11677703
3636,24.233,53.19294888,96.13703415
3637,24.24,53.23669082,96.15591893
3638,24.247,53.28354339,96.17068495
3639,24.253,53.27338696,96.19296462
3640,24.26,53.25007111,96.22015382
3641,24.267,53.2804487,96.25141896
3642,24.273,53.39055015,96.28042285
3643,24.28,53.23373526,96.29487087
3644,24.287,53.346853,96.31023089
3645,24.293,53.39868906,96.32671261
3646,24.3,53.40720481,96.33442273
3647,24.307,53.4045389,96.35622617
3648,24.313,53.30790131,96.37151875
3649,24.32,53.4907961,96.3786837
3650,24.327,53.50016552,96.38582296
3651,24.333,53.41078863,96.37335298
3652,24.34,53.32668553,96.36662209
3653,24.347,53.49180838,96.35709453
3654,24.353,53.52709332,96.35867466
3655,24.36,53.57860158,96.37309303
3656,24.367,53.67908597,96.34957769
3657,24.373,53.52065951,96.32530738
3658,24.38,53.45781651,96.31111745
3659,24.387,53.56677213,96.29096469
3660,24.393,53.68961806,96.25151585
3661,24.4,53.587157,96.22433465
3662,24.407,53.62857286,96.20882461
3663,24.413,53.71628473,96.2027924
3664,24.42,53.57553092,96.18822317
3665,24.427,53.53478688,96.18788233
3666,24.433,53.55132604,96.17914887
3667,24.44,53.60282353,96.1643893
3668,24.447,53.58912894,96.17160896
3669,24.453,53.56345006,96.17384373
3670,24.46,53.57928492,96.17420339
3671,24.467,53.65440195,96.22432687
3672,24.473,53.53301843,96.21318682
3673,24.48,53.59344005,96.22590059
3674,24.487,53.51509755,96.23413482
3675,24.493,53.62679983,96.19480341
3676,24.5,53.54169918,96.19643222
3677,24.507,53.49691707,96.15921404
3678,24.513,53.50313941,96.15523552
3679,24.52,53.42395307,96.11350724
3680,24.527,53.41781984,96.11881189
3681,24.533,53.46263952,96.08938849
3682,24.54,53.52807202,96.03843757
3683,24.547,53.45690898,96.00326284
3684,24.553,53.35875979,96.00376679
3685,24.56,53.33408625,95.97496042
3686,24.567,53.25272141,95.96991359
3687,24.573,53.25187529,95.93785888
3688,24.58,53.31444155,95.89966808
3689,24.587,53.24031039,95.87108419
3690,24.593,53.27888167,95.84732256
3691,24.6,53.12440397,95.82007918
3692,24.607,53.1746842,95.8087166
3693,24.613,53.10388018,95.80066644
3694,24.62,52.97412851,95.78709547
3695,24.627,53.01922623,95.77737003
3696,24.633,52.97201523,95.75562428
3697,24.64,53.02338045,95.7457056
3698,24.647,53.11346007,95.73752742
3699,24.653,53.08971954,95.73700356
3700,24.66,53.10811167,95.74409803
3701,24.667,53.14681646,95.75800913
3702,24.673,53.06726525,95.73813158
3703,24.68,53.0298299,95.74354828
3704,24.687,52.86182748,95.73053207
3705,24.693,53.00745236,95.73127082
3706,24.7,52.88765829,95.73861833
3707,24.707,52.88402076,95.72169028
3708,24.713,52.93371073,95.70124979
3709,24.72,52.90230186,95.69065656
3710,24.727,52.99475082,95.67396916
3711,24.733,53.04245299,95.66291258
3712,24.74,52.9264853,95.62109013
3713,24.747,52.79225012,95.6096334
3714,24.753,52.83950344,95.58076311
3715,24.76,52.82009867,95.54533117
3716,24.767,52.78503111,95.50876309
3717,24.773,52.90547876,95.47446872
3718,24.78,52.89284211,95.42779443
3719,24.787,52.80009474,95.40846508
3720,24.793,52.83079606,95.39164739
3721,24.8,52.86326493,95.35642974
3722,24.807,52.8150709,95.33741981
3723,24.813,52.82383669,95.30967147
3724,24.82,52.82990258,95.30247515
3725,24.827,52.80602762,95.2682127
3726,24.833,52.77070891,95.25978784
3727,24.84,52.72498072,95.21262873
3728,24.847,52.63479975,95.19824107
3729,24.853,52.59378429,95.19044292
3730,24.86,52.71630227,95.15449727
3731,24.867,52.72338655,95.14890626
3732,24.873,52.66448921,95.13971041
3733,24.88,52.79796634,95.11658801
3734,24.887,52.8075997,95.11917201
3735,24.893,52.80983952,95.07599576
3736,24.9,52.81245265,95.11137752
3737,24.907,52.81506577,95.13834181
3738,24.913,52.8173056,95.14013372
3739,24.92,52.81991872,95.17054169
3740,24.927,52.82253185,95.17079332
3741,24.933,52.82477167,95.19625569
3742,24.94,52.82738479,95.24990693
3743,24.947,52.82999792,95.2856622
3744,24.953,52.83223774,95.30796322
3745,24.96,52.83485087,95.36235412
3746,24.967,52.83746399,95.38278861
3747,24.973,52.83970381,95.39307437
3748,24.98,52.84231694,95.41147556
3749,24.987,52.84493006,95.43308448
3750,24.993,52.84716989,95.4421823
3751,25,52.84978301,95.44261941
3752,25.007,52.85239614,95.41755441
3753,25.013,52.85463596,95.41919722
3754,25.02,52.85724908,95.396657
3755,25.027,52.85986221,95.36875127
3756,25.033,52.86210203,95.37439458
3757,25.04,52.86471516,95.35153692
3758,25.047,52.86732828,95.33780315
3759,25.053,52.8695681,95.32943253
3760,25.06,52.87218123,95.33551064
3761,25.067,52.87479435,95.33316667
3762,25.073,52.87703418,95.33892838
3763,25.08,52.8796473,95.34218722
3764,25.087,52.88226043,95.3537687
3765,25.093,52.88450025,95.35606449
3766,25.1,52.88711337,95.36436146
3767,25.107,52.8897265,95.38161552
3768,25.113,52.89196632,95.3864923
3769,25.12,52.89457945,95.39632315
3770,25.127,52.89719257,95.4130202
3771,25.133,52.89943239,95.41131207
3772,25.14,52.90204552,95.4124396
3773,25.147,52.90465865,95.42159405
3774,25.153,52.90689847,95.40154918
3775,25.16,52.90951159,95.40136674
3776,25.167,52.91212472,95.39983525
3777,25.173,52.91436454,95.395478
3778,25.18,52.91697766,95.39366909
3779,25.187,52.91959079,95.37536759
3780,25.193,52.92183061,95.34844251
3781,25.2,52.92444374,95.31129098
3782,25.207,52.92705686,95.29022079
3783,25.213,52.92929668,95.26082439
3784,25.22,52.93190981,95.24080053
3785,25.227,52.93452294,95.2184457
3786,25.233,52.93676276,95.19265109
3787,25.24,52.93937588,95.1596271
3788,25.247,52.94198901,95.12983348
3789,25.253,52.94422883,95.08478517
3790,25.26,52.94684195,95.0510137
3791,25.267,52.94945508,95.0317149
3792,25.273,52.9516949,95.01566131
3793,25.28,52.95430803,95.01459082
3794,25.287,52.95692115,95.0122903
3795,25.293,52.95916097,95.00531374
3796,25.3,52.9617741,94.99466777
3797,25.307,52.96438723,95.00370845
3798,25.313,52.96662705,95.02395468
3799,25.32,52.96924017,95.03447372
3800,25.327,52.9718533,95.0623302
3801,25.333,53.04807764,95.0769349
3802,25.34,53.07554815,95.08828872
3803,25.347,53.048588,95.09238891
3804,25.353,53.10418578,95.09947621
3805,25.36,53.20686196,95.09774589
3806,25.367,53.21973626,95.11165979
3807,25.373,53.25140043,95.09974251
3808,25.38,53.29821686,95.09739368
3809,25.387,53.25901266,95.08490499
3810,25.393,53.17354937,95.08218703
3811,25.4,53.14499652,95.08471717
3812,25.407,53.05502919,95.08179355
3813,25.413,53.15944265,95.10420333
3814,25.42,53.17040183,95.09431145
3815,25.427,53.26371382,95.08769978
3816,25.433,53.2312354,95.08938741
3817,25.44,53.29655505,95.10692376
3818,25.447,53.31613698,95.11588851
3819,25.453,53.31121561,95.13969445
3820,25.46,53.34806451,95.15157936
3821,25.467,53.35205421,95.17575136
3822,25.473,53.38312093,95.19461654
3823,25.48,53.38582566,95.20983583
3824,25.487,53.38757038,95.23381331
3825,25.493,53.38201137,95.24995802
3826,25.5,53.43970323,95.27653139
3827,25.507,53.49573084,95.31170541
3828,25.513,53.50668318,95.35310381
3829,25.52,53.56815094,95.36833782
3830,25.527,53.60732875,95.37194667
3831,25.533,53.54364862,95.42404676
3832,25.54,53.64048874,95.41176123
3833,25.547,53.6718873,95.44517597
3834,25.553,53.58798219,95.4987665
3835,25.56,53.82534679,95.5538011
3836,25.567,53.69597398,95.61115242
3837,25.573,53.69058409,95.6615148
3838,25.58,53.76206105,95.71043979
3839,25.587,53.66719633,95.74547912
3840,25.593,53.74845469,95.7707635
3841,25.6,53.79438694,95.79585484
3842,25.607,53.80910778,95.82157129
3843,25.613,53.81924365,95.85337037
3844,25.62,53.84595739,95.87902342
3845,25.627,53.79801249,95.92150229
3846,25.633,53.83566081,95.92641746
3847,25.64,53.85263111,95.97773541
3848,25.647,53.84456751,95.99202443
3849,25.653,53.86839443,96.01619542
3850,25.66,53.92634899,96.04187659
3851,25.667,53.97978834,96.05997276
3852,25.673,53.95875745,96.0766782
3853,25.68,53.8768699,96.07281848
3854,25.687,53.87135336,96.11275945
3855,25.693,53.88925585,96.14191382
3856,25.7,53.8594667,96.18717284
3857,25.707,54.01054613,96.22708764
3858,25.713,54.07540625,96.2571437
3859,25.72,54.11904546,96.30067248
3860,25.727,54.03064391,96.34009752
3861,25.733,54.02838101,96.39181402
3862,25.74,54.12124447,96.43297939
3863,25.747,54.1965048,96.50562809
3864,25.753,54.35637566,96.54293349
3865,25.76,54.72474223,96.57135408
3866,25.767,55.24831137,96.62283503
3867,25.773,55.70127838,96.64979729
3868,25.78,56.41701253,96.66822151
3869,25.787,57.16935019,96.70354401
3870,25.793,57.82674625,96.72744036
3871,25.8,58.76053163,96.72893815
3872,25.807,59.54618573,96.7554709
3873,25.813,60.38586639,96.74040321
3874,25.82,61.71289424,96.73140694
3875,25.827,62.67190333,96.730111
3876,25.833,63.37607581,96.76897624
3877,25.84,64.50757812,96.76019055
3878,25.847,65.4876598,96.75500582
3879,25.853,66.3769967,96.72758571
3880,25.86,67.6327834,96.73538121
3881,25.867,68.24281769,96.72107445
3882,25.873,69.5249283,96.70242767
3883,25.88,70.47985331,96.70407093
3884,25.887,71.06279881,96.68786554
3885,25.893,72.60504895,96.61271374
3886,25.9,73.78645942,96.57453699
3887,25.907,74.55674114,96.53659598
3888,25.913,75.81380519,96.49339967
3889,25.92,76.50800072,96.45566153
3890,25.927,77.86431179,96.40417875
3891,25.933,78.73363143,96.30454311
3892,25.94,79.66340853,96.24265564
3893,25.947,80.60909339,96.18030603
3894,25.953,81.50823833,96.12401041
3895,25.96,82.49963889,96.05234626
3896,25.967,83.11121502,95.99011535
3897,25.973,84.15017564,95.88554241
3898,25.98,84.8269162,95.77298746
3899,25.987,85.70631903,95.65461074
3900,25.993,86.40498869,95.50822829
3901,26,86.74521008,95.37473722
3902,26.007,87.64175701,95.2628547
3903,26.013,88.5213932,95.13594356
3904,26.02,89.14749269,95.03526242
3905,26.027,89.22903801,94.86743229
3906,26.033,90.25779591,94.70157058
3907,26.04,90.99345368,94.6065593
3908,26.047,91.60654694,94.51507917
3909,26.053,91.83721017,94.40709257
3910,26.06,92.49737521,94.27873069
3911,26.067,92.96289367,94.20312947
3912,26.073,93.48591922,94.11718383
3913,26.08,93.95550543,94.02705899
3914,26.087,94.62169802,93.94334417
3915,26.093,94.65454319,93.85831167
3916,26.1,95.13045977,93.65315825
3917,26.107,94.33942424,93.35020756
3918,26.113,94.84247557,93.3126265
3919,26.12,96.81320378,93.48463278
3920,26.127,97.24243654,93.69762973
3921,26.133,97.55231533,93.67610429
3922,26.14,97.56288795,93.64202687
3923,26.147,98.01210003,93.62711033
3924,26.153,98.10603476,93.61433368
3925,26.16,98.81176098,93.5952639
3926,26.167,98.89234287,93.61400173
3927,26.173,98.85529009,93.59168115
3928,26.18,99.45587724,93.5722506
3929,26.187,99.41133704,93.55217119
3930,26.193,100.1417211,93.5411221
3931,26.2,100.3188044,93.52064251
3932,26.207,100.5466984,93.50653625
3933,26.213,100.6762613,93.49822431
3934,26.22,100.9576563,93.5229631
3935,26.227,101.1208688,93.512834
3936,26.233,100.9527084,93.52808613
3937,26.24,101.4449436,93.51941616
3938,26.247,101.8929856,93.52810916
3939,26.253,101.8230784,93.50846548
3940,26.26,101.7355013,93.49381006
3941,26.267,102.075437,93.49252209
3942,26.273,102.0693324,93.49709337
3943,26.28,101.9455057,93.50302915
3944,26.287,102.2279591,93.5024426
3945,26.293,101.9802532,93.52224971
3946,26.3,102.1098634,93.54788701
3947,26.307,102.4133481,93.54430929
3948,26.313,102.5409117,93.5870268
3949,26.32,102.4999755,93.59807094
3950,26.327,102.7685704,93.60154108
3951,26.333,102.4099492,93.59551046
3952,26.34,102.3009731,93.6334693
3953,26.347,102.4010047,93.66183998
3954,26.353,102.518643,93.68012765
3955,26.36,102.6707888,93.69871141
3956,26.367,102.7761376,93.70201036
3957,26.373,102.3644924,93.71044477
3958,26.38,102.6227191,93.67946367
3959,26.387,102.6127501,93.49651923
3960,26.393,102.8885225,93.38028913
3961,26.4,103.0605726,93.50367797
3962,26.407,102.6419947,93.38514792
3963,26.413,102.5950768,93.29369269
3964,26.42,102.6044841,92.98479786
3965,26.427,102.8374414,93.06592232
3966,26.433,102.7093319,92.92414303
