DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames,,,,,,,,
444,2.215,-262.4000394,112.5217992,-244.7470147,131.8202235,,,-228.1887518,130.3239817,-793.9710438,-17.30491665,,,,
445,2.22,-264.7419718,112.0735685,-247.1092493,131.3909051,,,-230.5495551,129.9119146,-794.155316,-16.6952641,,,,
446,2.225,-267.0854124,111.6231183,-249.4736791,130.9592767,,,-232.9137394,129.5006942,-794.3449544,-16.10214625,,,,
447,2.23,-269.4300674,111.1702685,-251.8409753,130.5225437,,,-235.2801862,129.0901976,-794.5391116,-15.5249683,,,,
448,2.235,-271.7757565,110.7156862,-254.2113677,130.0841538,,,-237.6494681,128.6795579,-794.7391165,-14.96323135,,,,
449,2.24,-274.1219853,110.25887,-256.5852523,129.6473406,,,-240.0210473,128.2682219,-794.9440496,-14.41469775,,,,
450,2.245,-276.4674334,109.8012961,-258.9606082,129.2087803,,,-242.3960687,127.8565063,-795.1522164,-13.87906695,,,,
451,2.25,-278.813932,109.3418536,-261.339092,128.769419,,,-244.7731439,127.445041,-795.3599975,-13.3507815,,,,
452,2.255,-281.1604906,108.8799301,-263.7189079,128.3291874,,,-247.1515061,127.0330521,-795.566253,-12.83549375,,,,
453,2.26,-283.506522,108.414682,-266.0985258,127.8893994,,,-249.5318914,126.6218311,-795.7701193,-12.32801635,,,,
454,2.265,-285.8519914,107.9482775,-268.4801534,127.4469432,,,-251.9147923,126.2106391,-795.9710443,-11.8271466,,,,
455,2.27,-288.1987654,107.4808689,-270.864243,127.0038372,,,-254.2994728,125.800217,-796.1700417,-11.33582335,,,,
456,2.275,-290.5447034,107.0112686,-273.2491814,126.5590073,,,-256.68632,125.3904351,-796.3666146,-10.852041,,,,
457,2.28,-292.8891916,106.5384885,-275.6355246,126.1175643,,,-259.0740089,124.9802422,-796.560497,-10.376454,,,,
458,2.285,-295.2335178,106.0639604,-278.0185956,125.6727412,,,-261.4637843,124.5705492,-796.750525,-9.90612265,,,,
459,2.29,-297.5769758,105.5878488,-280.4070125,125.2269583,,,-263.855273,124.1627536,-796.9363285,-9.4409405,,,,
460,2.295,-299.9195333,105.1100776,-282.7942166,124.7806832,,,-266.2478755,123.7548602,-797.1157609,-8.9853431,,,,
461,2.3,-302.2607116,104.6298916,-285.1822953,124.331943,,,-268.6422956,123.3463437,-797.2882954,-8.53565045,,,,
462,2.305,-304.5989918,104.1478636,-287.5732357,123.8825611,,,-271.0374976,122.9381324,-797.452285,-8.09073915,,,,
463,2.31,-306.9370505,103.6649525,-289.9633179,123.4324852,,,-273.4339265,122.5286557,-797.6081721,-7.6516432,,,,
464,2.315,-309.2731658,103.1781248,-292.3524559,122.9810795,,,-275.8301947,122.1186327,-797.7548616,-7.2187721,,,,
465,2.32,-311.6082784,102.692092,-294.7433029,122.5266179,,,-278.2276204,121.7086639,-797.8938057,-6.79053595,,,,
466,2.325,-313.9424061,102.2033388,-297.1345343,122.0693396,,,-280.625228,121.2980924,-798.0253255,-6.36782445,,,,
467,2.33,-316.2739523,101.7129307,-299.5264871,121.6122038,,,-283.0234269,120.8858343,-798.1495662,-5.9533256,,,,
468,2.335,-318.6027349,101.2194691,-301.918165,121.1527838,,,-285.4210364,120.4724936,-798.2691844,-5.54443555,,,,
469,2.34,-320.9305403,100.7239619,-304.3087608,120.6941667,,,-287.8196938,120.0599208,-798.3835555,-5.1431957,,,,
470,2.345,-323.2567904,100.2277505,-306.6998832,120.233751,,,-290.2205716,119.6484238,-798.4950255,-4.7491997,,,,
471,2.35,-325.5809385,99.72932975,-309.0920521,119.774091,,,-292.6222039,119.2365165,-798.6042375,-4.36337085,,,,
472,2.355,-327.9021264,99.22999225,-311.4838257,119.3107278,,,-295.0235498,118.8235733,-798.7130968,-3.98298505,,,,
473,2.36,-330.2200314,98.72815625,-313.8749441,118.8435595,,,-297.4248167,118.4084753,-798.8224144,-3.60892905,,,,
474,2.365,-332.5368722,98.223718,-316.2641376,118.3750751,,,-299.8283037,117.9947926,-798.9317461,-3.2444049,,,,
475,2.37,-334.851053,97.71757965,-318.6531333,117.9015978,,,-302.2286694,117.5774768,-799.0429604,-2.8861101,,,,
476,2.375,-337.1615761,97.20773045,-321.0416332,117.4248026,,,-304.6296666,117.1592562,-799.1564403,-2.5338692,,,,
477,2.38,-339.4695886,96.6964588,-323.4288946,116.9487882,,,-307.03219,116.7419326,-799.2722246,-2.1875762,,,,
478,2.385,-341.7750406,96.1839648,-325.8146706,116.4700866,,,-309.4339678,116.3223517,-799.389023,-1.8506651,,,,
479,2.39,-344.0766807,95.66862215,-328.1981924,115.9895476,,,-311.8348514,115.9017174,-799.5073741,-1.51995635,,,,
480,2.395,-346.3750882,95.15087805,-330.5816016,115.504905,,,-314.2350327,115.4795043,-799.6281346,-1.19606985,,,,
481,2.4,-348.671948,94.6332071,-332.9636294,115.0180197,,,-316.6335648,115.0547653,-799.749594,-0.8801852,,,,
482,2.405,-350.9658564,94.11385995,-335.3440931,114.5312067,,,-319.0324557,114.6296107,-799.8732961,-0.5710792,,,,
483,2.41,-353.2550929,93.5910656,-337.7239347,114.0410194,,,-321.4315107,114.2024338,-799.9977419,-0.27122135,,,,
484,2.415,-355.5421056,93.0675458,-340.1017558,113.547546,,,-323.8297661,113.7736201,-800.1228883,0.0227353,,,,
485,2.42,-357.8250598,92.53954805,-342.4785983,113.0529657,,,-326.2247074,113.3410689,-800.2484309,0.30921055,,,,
486,2.425,-360.1048906,92.0084423,-344.8528962,112.5552757,,,-328.6188678,112.9064929,-800.3757039,0.58901635,,,,
487,2.43,-362.3814346,91.47537555,-347.2246247,112.0532166,,,-331.0121048,112.4708309,-800.5053487,0.85805555,,,,
488,2.435,-364.6543806,90.93985775,-349.5940474,111.5485685,,,-333.4047107,112.0329916,-800.6386345,1.116712,,,,
489,2.44,-366.9221308,90.40086385,-351.9619946,111.0419798,,,-335.7951965,111.5916185,-800.7750813,1.36456725,,,,
490,2.445,-369.1880434,89.8600321,-354.3284225,110.5331917,,,-338.1838147,111.1485791,-800.9138462,1.60461305,,,,
491,2.45,-371.4494546,89.3135914,-356.6927666,110.0219588,,,-340.5704756,110.7029895,-801.0577695,1.8376805,,,,
492,2.455,-373.7069465,88.76550235,-359.0543575,109.507698,,,-342.9563741,110.2551529,-801.206847,2.06025525,,,,
493,2.46,-375.9624003,88.21457045,-361.4136919,108.9908671,,,-345.3409208,109.8045879,-801.3612363,2.26749805,,,,
494,2.465,-378.2145416,87.66077075,-363.7706324,108.4698289,,,-347.7227115,109.3526175,-801.520984,2.46341365,,,,
495,2.47,-380.4634915,87.1040027,-366.1254944,107.945897,,,-350.1009236,108.8975416,-801.687028,2.64617215,,,,
496,2.475,-382.7100894,86.54513515,-368.4766599,107.4171949,,,-352.4793469,108.4418372,-801.8587629,2.81483635,,,,
497,2.48,-384.9532755,85.9835109,-370.8261629,106.8890768,,,-354.855141,107.9829416,-802.0374796,2.96737115,,,-794.4920016,-6.79995825
498,2.485,-387.191661,85.4157194,-373.1736094,106.3571302,,,-357.2281387,107.5189012,-802.2232987,3.10563555,,,-794.9212292,-6.4842961
499,2.49,-389.4263067,84.8444251,-375.5183646,105.8216902,,,-359.5984776,107.0520357,-802.4162726,3.23040155,,,-795.358414,-6.1826698
500,2.495,-391.6561097,84.26894595,-377.8590484,105.2840646,,,-361.9661524,106.5822801,-802.615322,3.3356943,,,-795.8044546,-5.8969229
501,2.5,-393.8823544,83.69099395,-380.1958611,104.7412064,,,-364.3304952,106.1097681,-802.822219,3.42385005,,,-796.2591101,-5.6257725
502,2.505,-396.1034482,83.1090289,-382.5302322,104.194779,,,-366.6925022,105.6335898,-803.0397197,3.4920872,,,-796.7261853,-5.36561635
503,2.51,-398.3217907,82.5244174,-384.8612825,103.6456745,,,-369.0522542,105.1545814,-803.2702211,3.54188055,,,-797.2035181,-5.12830115
504,2.515,-400.5365648,81.93580975,-387.1911312,103.0927197,,,-371.4101405,104.6728494,-803.5114433,3.56890655,,,-797.6893497,-4.91084295
505,2.52,-402.7480193,81.34405935,-389.5172382,102.5357129,,,-373.7638287,104.1860188,-803.7635985,3.576412,,,-798.1825119,-4.71431255
506,2.525,-404.9541386,80.748483,-391.8395852,101.9740873,,,-376.1146182,103.6971182,-804.0256761,3.56304795,,,-798.6818701,-4.54127015
507,2.53,-407.1555418,80.1506072,-394.1596009,101.4081345,,,-378.4629204,103.2044593,-804.2983223,3.532247,,,-799.1866901,-4.392315
508,2.535,-409.3555022,79.549515,-396.4788466,100.8366771,,,-380.807511,102.7071688,-804.5783656,3.48282295,,,-799.6979804,-4.2607075
509,2.54,-411.5503884,78.9448976,-398.7934729,100.2577762,,,-383.1480106,102.205037,-804.8643269,3.41429365,,,-800.2133377,-4.15224385
510,2.545,-413.7407643,78.33644705,-401.1038479,99.67432635,,,-385.4840246,101.6978812,-805.1556026,3.3261665,,,-800.7333695,-4.0629599
511,2.55,-415.9292263,77.7252565,-403.4092441,99.084512,,,-387.8183485,101.1866017,-805.4513698,3.2191285,,,-801.2571289,-3.99649045
512,2.555,-418.1094638,77.1071036,-405.7116772,98.49211375,,,-390.148991,100.6716418,-805.7509255,3.09330305,,,-801.7835318,-3.94968045
513,2.56,-420.28684,76.48661605,-408.0106079,97.8953355,,,-392.4762359,100.1512352,-806.0538598,2.9496741,,,-802.310636,-3.9267808
514,2.565,-422.4593692,75.8621275,-410.3045749,97.2939899,,,-394.7992915,99.62620335,-806.3597314,2.78862835,,,-802.8378696,-3.93192285
515,2.57,-424.6256098,75.2303148,-412.5969236,96.689722,,,-397.1196213,99.0966387,-806.6695229,2.60977875,,,-803.3664719,-3.9583998
516,2.575,-426.7909348,74.59650195,-414.8835633,96.08127525,,,-399.4356279,98.5642508,-806.9834347,2.4122846,,,-803.8960703,-4.00583525
517,2.58,-428.948644,73.9573613,-417.163851,95.4667511,,,-401.7479316,98.02766005,-807.3014825,2.1981761,,,-804.426757,-4.0748755
518,2.585,-431.0980366,73.3121336,-419.4422787,94.84829225,,,-404.0560771,97.48788015,-807.6229275,1.96638815,,,-804.9586845,-4.17081775
519,2.59,-433.2429696,72.66245145,-421.7159852,94.2258609,,,-406.3588689,96.94360045,-807.9482604,1.7148011,,,-805.4913151,-4.2898337
520,2.595,-435.3854137,72.00932365,-423.9840077,93.59909005,,,-408.6563418,96.394511,-808.2780428,1.4427822,,,-806.0258195,-4.43126835
521,2.6,-437.5212495,71.35114965,-426.2442881,92.9673176,,,-410.9483656,95.83928245,-808.6146731,1.1515867,,,-806.5628385,-4.59600615
522,2.605,-439.651149,70.6895062,-428.4986867,92.32885975,,,-413.2361321,95.28136945,-808.9592544,0.841771,,,-807.1028617,-4.78286615
523,2.61,-441.7758824,70.02126295,-430.7487363,91.68691205,,,-415.5191252,94.71903585,-809.3114574,0.51219365,,,-807.6427015,-4.9960605
524,2.615,-443.8978206,69.34921115,-432.9950447,91.03939295,,,-417.7942595,94.14778195,-809.670595,0.1595661,,,-808.1847087,-5.23337395
525,2.62,-446.0121857,68.67146785,-435.2347918,90.3863784,,,-420.0632167,93.572545,-810.0384243,-0.21189055,,,-808.7295018,-5.4943386
526,2.625,-448.1203898,67.98811875,-437.4679021,89.7281942,,,-422.3262431,92.9916428,-810.4150299,-0.6032901,,,-809.2766798,-5.7773143
527,2.63,-450.2234536,67.30058575,-439.6956473,89.06514665,,,-424.5857965,92.40748475,-810.7979922,-1.0145759,,,-809.8281147,-6.08400005
528,2.635,-452.3165982,66.60355375,-441.9172526,88.3983755,,,-426.8376376,91.81811385,-811.189089,-1.4490889,,,-810.3830308,-6.4082684
529,2.64,-454.4074282,65.90467345,-444.1324206,87.72664645,,,-429.0841714,91.22359925,-811.5878475,-1.9047126,,,-810.9405134,-6.7608065
530,2.645,-456.4910726,65.19882785,-446.3393341,87.04588105,,,-431.3230678,90.62309195,-811.9940014,-2.3805385,,,-811.5017188,-7.1350139
531,2.65,-458.567467,64.48634735,-448.5391415,86.35945525,,,-433.5562699,90.0178667,-812.4051742,-2.87908805,,,-812.0696671,-7.5234814
532,2.655,-460.6367369,63.76910135,-450.7292158,85.66661645,,,-435.7836949,89.40765355,-812.8259201,-3.39944225,,,-812.6457771,-7.9342304
533,2.66,-462.6999161,63.047213,-452.9139399,84.9691605,,,-438.0033069,88.79159345,-813.2623297,-3.9450773,,,-813.2300389,-8.36831295
534,2.665,-464.7555504,62.3187621,-455.0914425,84.26649055,,,-440.2166273,88.1715279,-813.7122992,-4.51173495,,,-813.8205235,-8.82696765
535,2.67,-466.8035348,61.58568505,-457.2629252,83.56045645,,,-442.4240741,87.54584,-814.1749933,-5.104539,,,-814.4206642,-9.3048452
536,2.675,-468.8450049,60.84555105,-459.4269132,82.84898505,,,-444.6240198,86.9147078,-814.6525039,-5.7185828,,,-815.0243938,-9.8105464
537,2.68,-470.8775243,60.09914005,-461.5809249,82.1296821,,,-446.815228,86.279463,-815.1439596,-6.3542451,,,-815.6335875,-10.34412415
538,2.685,-472.902563,59.3486003,-463.7301538,81.4068321,,,-448.9979029,85.63642075,-815.6508529,-7.01359385,,,-816.2500804,-10.90071405
539,2.69,-474.9201267,58.59237405,-465.8700649,80.6780857,,,-451.1734352,84.9885706,-816.1733715,-7.69883405,,,-816.8719615,-11.48887095
540,2.695,-476.9292257,57.8322221,-468.0014648,79.9435405,,,-453.3411291,84.3360743,-816.7118273,-8.40739715,,,-817.5016725,-12.10328595
541,2.7,-478.9290097,57.06617375,-470.1243816,79.2034579,,,-455.5004215,83.67624175,-817.2644921,-9.14028975,,,-818.1395607,-12.74216645
542,2.705,-480.9214044,56.2949212,-472.238421,78.45776985,,,-457.651507,83.01329975,-817.8310357,-9.895053,,,-818.7842149,-13.4065806
543,2.71,-482.9054777,55.51703545,-474.3449714,77.7070652,,,-459.7961111,82.3471399,-818.4096279,-10.671074,,,-819.4340764,-14.09878985
544,2.715,-484.8788312,54.7330945,-476.4428876,76.9514982,,,-461.9313596,81.67367525,-819.0012048,-11.4693393,,,-820.0932246,-14.8162669
545,2.72,-486.8426789,53.94510055,-478.5321892,76.19061975,,,-464.0577349,80.99592775,-819.6037808,-12.2923316,,,-820.7619453,-15.55565375
546,2.725,-488.7986557,53.15213815,-480.6117463,75.4245981,,,-466.1739707,80.3115329,-820.2190893,-13.13618015,,,-821.4417497,-16.31889555
547,2.73,-490.7432893,52.35056455,-482.6797618,74.6502875,,,-468.2816239,79.6218133,-820.8478188,-14.0005736,,,-822.1314515,-17.10792035
548,2.735,-492.6806812,51.54575535,-484.7389834,73.86969705,,,-470.3807754,78.92656455,-821.4881139,-14.8863376,,,-822.8317756,-17.92384805
549,2.74,-494.6075259,50.73638965,-486.7889964,73.0857152,,,-472.4684069,78.2253025,-822.1391991,-15.79659835,,,-823.5411634,-18.766243
550,2.745,-496.5250784,49.922137,-488.8278308,72.2960959,,,-474.5478575,77.51872175,-822.8011583,-16.7297217,,,-824.2605689,-19.63131565
551,2.75,-498.4313602,49.102501,-490.8591159,71.50210405,,,-476.6177356,76.80894355,-823.4745259,-17.68480625,,,-824.9880072,-20.521594
552,2.755,-500.3305276,48.279769,-492.8803686,70.7034647,,,-478.6779361,76.09401605,-824.1595973,-18.6606369,,,-825.7243604,-21.4388566
553,2.76,-502.217565,47.4506761,-494.8918172,69.90269865,,,-480.728923,75.37375945,-824.855363,-19.6574977,,,-826.4681055,-22.37910515
554,2.765,-504.0945495,46.61555275,-496.8918721,69.09428035,,,-482.7686813,74.64710685,-825.5606603,-20.67776115,,,-827.2200552,-23.34456905
555,2.77,-505.9616992,45.77701585,-498.8805783,68.2796301,,,-484.798557,73.9166202,-826.2758815,-21.7187793,,,-827.9784442,-24.33526585
556,2.775,-507.8159455,44.93184145,-500.8607694,67.460543,,,-486.8187598,73.1826016,-826.9992848,-22.7814082,,,-828.7440271,-25.3517863
557,2.78,-509.6601048,44.08238515,-502.8295738,66.6372,,,-488.8284206,72.44392675,-827.7313173,-23.86461905,,,-829.5172489,-26.39350765
558,2.785,-511.4941216,43.2284962,-504.7869538,65.80932535,,,-490.8277339,71.7011337,-828.4711909,-24.96888225,,,-830.2966345,-27.4594493
559,2.79,-513.3185062,42.37117705,-506.7343659,64.97645995,,,-492.8172809,70.95415835,-829.2182973,-26.09421995,,,-831.0825601,-28.546879
560,2.795,-515.1325529,41.5104182,-508.6717352,64.1403763,,,-494.795265,70.2016519,-829.9713774,-27.2392733,,,-831.8737949,-29.6618511
561,2.8,-516.9355464,40.647087,-510.5975584,63.30048485,,,-496.7620572,69.44384035,-830.7306617,-28.40344195,,,-832.6695203,-30.79996265
562,2.805,-518.7255711,39.77578865,-512.5138533,62.4572372,,,-498.7178393,68.68191115,-831.4944596,-29.58849105,,,-833.4689999,-31.958235
563,2.81,-520.5057724,38.9014059,-514.4155378,61.6070507,,,-500.6635882,67.91794755,-832.2629133,-30.7920351,,,-834.2719797,-33.1411892
564,2.815,-522.2728859,38.0241477,-516.3100251,60.7589366,,,-502.5966859,67.1480177,-833.0363728,-32.0138101,,,-835.0767727,-34.3474699
565,2.82,-524.0288679,37.1422399,-518.1937357,59.9077989,,,-504.5185405,66.3739763,-833.813553,-33.2566644,,,-835.8834054,-35.57397295
566,2.825,-525.7728274,36.25411765,-520.0667239,59.05198055,,,-506.4297932,65.59719595,-834.5952678,-34.51876745,,,-836.6919894,-36.8216692
567,2.83,-527.5054682,35.36342085,-521.9301931,58.1930389,,,-508.3291043,64.81747765,-835.3787617,-35.79722725,,,-837.5017917,-38.08862095
568,2.835,-529.2258736,34.46780305,-523.7824531,57.33043395,,,-510.2175187,64.0332432,-836.1686696,-37.0993801,,,-838.3136166,-39.37592835
569,2.84,-530.9338267,33.56769845,-525.6221679,56.46368365,,,-512.0936006,63.24546115,-836.9606749,-38.4201931,,,-839.1261386,-40.6839199
570,2.845,-532.6315891,32.6652824,-527.4489708,55.59221955,,,-513.9573742,62.4526381,-837.7556532,-39.760405,,,-839.9381436,-42.01031595
571,2.85,-534.3170063,31.7597268,-529.2623566,54.7156184,,,-515.8092359,61.6567803,-838.5543929,-41.11861295,,,-840.7513031,-43.3571976
572,2.855,-535.9891883,30.8493034,-531.0644037,53.8363487,,,-517.6491288,60.8562898,-839.3567247,-42.4956672,,,-841.5631802,-44.7217675
573,2.86,-537.6477761,29.93574935,-532.853096,52.9524383,,,-519.478359,60.05473695,-840.1615938,-43.8931585,,,-842.3744525,-46.10631525
574,2.865,-539.2944205,29.01903935,-534.6304273,52.0666847,,,-521.2957742,59.25017535,-840.9683452,-45.3103385,,,-843.1851474,-47.50884405
575,2.87,-540.9276739,28.09883725,-536.3933716,51.17705205,,,-523.1013218,58.4416575,-841.7768947,-46.74572215,,,-843.9953766,-48.92500095
576,2.875,-542.5501234,27.1764188,-538.1455011,50.284095,,,-524.8935131,57.62787535,-842.5871209,-48.2002114,,,-844.802002,-50.3627421
577,2.88,-544.1591779,26.24824065,-539.8859119,49.387415,,,-526.6730865,56.8101495,-843.3978695,-49.6738529,,,-845.6064487,-51.8161563
578,2.885,-545.7549112,25.3171737,-541.6144773,48.48778765,,,-528.4391702,55.98856105,-844.2096282,-51.16525085,,,-846.4086313,-53.28613425
579,2.89,-547.3384127,24.3823614,-543.3297701,47.58551615,,,-530.1937966,55.16410735,-845.021538,-52.6745915,,,-847.2070868,-54.7734844
580,2.895,-548.9094141,23.4458207,-545.0320812,46.67767295,,,-531.9364709,54.33589165,-845.8311745,-54.20260265,,,-848.0017441,-56.2757622
581,2.9,-550.4688136,22.50660315,-546.7240544,45.7690087,,,-533.6670901,53.5054415,-846.6383855,-55.7493454,,,-848.7963269,-57.79651845
582,2.905,-552.0138353,21.56438015,-548.4048041,44.85922355,,,-535.3853219,52.67210495,-847.4427157,-57.31060335,,,-849.5840659,-59.33238225
583,2.91,-553.5471995,20.6202824,-550.0736387,43.94695905,,,-537.0914022,51.83664595,-848.2419747,-58.89025845,,,-850.3642646,-60.88329465
584,2.915,-555.0693994,19.67382615,-551.7277795,43.0308737,,,-538.7867044,51.00038455,-849.0345638,-60.4871883,,,-851.138212,-62.44736025
585,2.92,-556.5777926,18.7239572,-553.3713,42.1133591,,,-540.4687336,50.16007675,-849.8190841,-62.0975705,,,-851.9018296,-64.0275176
586,2.925,-558.0740266,17.7714025,-555.0018359,41.1916271,,,-542.1382801,49.31605315,-850.5950888,-63.72343955,,,-852.6553565,-65.6191842
587,2.93,-559.5569833,16.8150616,-556.621936,40.270213,,,-543.7958686,48.4704339,-851.3607824,-65.3632569,,,-853.3978126,-67.22465395
588,2.935,-561.0280673,15.85712475,-558.2295778,39.34486205,,,-545.4413278,47.622157,-852.1154299,-67.0180637,,,-854.1289426,-68.8433128
589,2.94,-562.4864549,14.8973278,-559.8251093,38.4178965,,,-547.0745682,46.7713805,-852.8588601,-68.6852178,,,-854.8466755,-70.47426545
590,2.945,-563.9339387,13.93653855,-561.4068914,37.48677755,,,-548.6956871,45.9189853,-853.5884798,-70.36694255,,,-855.5517923,-72.11871055
591,2.95,-565.3701135,12.97366825,-562.974865,36.5530759,,,-550.3059746,45.0641598,-854.3058279,-72.0585899,,,-856.2432126,-73.77591375
592,2.955,-566.7937687,12.00982545,-564.5322336,35.6176937,,,-551.9046512,44.20872455,-855.0085149,-73.7623844,,,-856.9202777,-75.4471578
593,2.96,-568.204161,11.04384535,-566.0756491,34.67895545,,,-553.490435,43.3511079,-855.6965361,-75.47996465,,,-857.583692,-77.13115365
594,2.965,-569.6024674,10.0760075,-567.6088398,33.73988495,,,-555.0649962,42.4906711,-856.3693154,-77.2088318,,,-858.2325959,-78.82717135
595,2.97,-570.9886222,9.1041757,-569.1311019,32.7999897,,,-556.6277795,41.6275868,-857.0274468,-78.9458576,,,-858.8690189,-80.53234515
596,2.975,-572.3643606,8.13054235,-570.6424184,31.8579619,,,-558.178718,40.7644046,-857.670533,-80.6918444,,,-859.4891696,-82.25042595
597,2.98,-573.7279184,7.1557399,-572.1404912,30.9130349,,,-559.7177207,39.89885555,-858.3001674,-82.44842425,,,-860.0956992,-83.9793092
598,2.985,-575.0802217,6.17915035,-573.6271932,29.96728285,,,-561.2455934,39.03035315,-858.9140047,-84.2141411,,,-860.6882364,-85.7192115
599,2.99,-576.4204208,5.2009999,-575.099948,29.01684345,,,-562.7624707,38.160097,-859.5138951,-85.98755945,,,-861.2664005,-87.471619
600,2.995,-577.7497027,4.2227177,-576.5609015,28.06398405,,,-564.2663208,37.28670505,-860.1003465,-87.7676358,,,-861.8313284,-89.23394395
601,3,-579.0673278,3.2420172,-578.0096816,27.10951135,,,-565.7597023,36.4124287,-860.6733171,-89.5586069,,,-862.3853531,-91.00515655
602,3.005,-580.3744111,2.26040035,-579.4486296,26.1551027,,,-567.2417262,35.53640955,-861.2325267,-91.3592825,,,-862.9266568,-92.786594
603,3.01,-581.6707592,1.27768255,-580.8766057,25.199633,,,-568.7123773,34.65903055,-861.7802229,-93.167415,,,-863.455473,-94.5818239
604,3.015,-582.9548013,0.29234845,-582.293521,24.24358405,,,-570.1721515,33.78100915,-862.3160756,-94.98178975,,,-863.9744611,-96.38348275
605,3.02,-584.2282656,-0.69384675,-583.6998134,23.2846173,,,-571.6204182,32.8996407,-862.8389653,-96.8066096,,,-864.4842065,-98.1930824
606,3.025,-585.4914518,-1.68217955,-585.0954273,22.32340215,,,-573.0573533,32.0167671,-863.3505867,-98.6396823,,,-864.9815076,-100.0157957
607,3.03,-586.7427611,-2.67205205,-586.4809778,21.36087865,,,-574.4829497,31.1330907,-863.8508034,-100.4783204,,,-865.4690588,-101.8487399
608,3.035,-587.9835854,-3.662735,-587.8546569,20.39676745,,,-575.8985364,30.24652595,-864.34127,-102.3249604,,,-865.9467822,-103.6930374
609,3.04,-589.2132248,-4.6548694,-589.2175579,19.43027255,,,-577.3033594,29.35833155,-864.818633,-104.1827646,,,-866.4149505,-105.5490964
610,3.045,-590.4332596,-5.64756195,-590.5700461,18.4638302,,,-578.6969243,28.466818,-865.2833638,-106.0498606,,,-866.8757226,-107.4147244
611,3.05,-591.6420621,-6.6423668,-591.912455,17.4949829,,,-580.0795084,27.5741017,-865.7376744,-107.9239291,,,-867.3249328,-109.2922156
612,3.055,-592.8401599,-7.6391391,-593.2442099,16.5249682,,,-581.4524272,26.67899575,-866.1835802,-109.8043149,,,-867.766116,-111.1787429
613,3.06,-594.0287036,-8.63773315,-594.5663429,15.55130525,,,-582.815287,25.78362905,-866.61907,-111.6944915,,,-868.1958899,-113.0759785
614,3.065,-595.2078363,-9.6368743,-595.8779802,14.5781256,,,-584.1683829,24.8869329,-867.0439302,-113.5971123,,,-868.6146969,-114.9856334
615,3.07,-596.3757739,-10.6380935,-597.1796953,13.60414125,,,-585.5108846,23.98757335,-867.4589772,-115.5066989,,,-869.0231561,-116.9036545
616,3.075,-597.5336211,-11.64103115,-598.4716016,12.63028665,,,-586.8443776,23.0872459,-867.8633763,-117.4255938,,,-869.418779,-118.8334642
617,3.08,-598.6812881,-12.64575895,-599.7530488,11.65264875,,,-588.1687137,22.1857407,-868.2570005,-119.3523748,,,-869.8015134,-120.773177
618,3.085,-599.8203792,-13.6507687,-601.0244529,10.67126405,,,-589.4830243,21.28399705,-868.639149,-121.28915,,,-870.1715948,-122.7213618
619,3.09,-600.9494287,-14.65671585,-602.2855268,9.68840295,,,-590.7880128,20.38093895,-869.009206,-123.2347934,,,-870.5291146,-124.6780504
620,3.095,-602.0687221,-15.6654406,-603.5375789,8.7051466,,,-592.0829295,19.4737652,-869.3668379,-125.1871886,,,-870.8715966,-126.6434894
621,3.1,-603.1790607,-16.67642335,-604.7810126,7.721103,,,-593.3689827,18.56657865,-869.7115595,-127.1480008,,,-871.1993243,-128.6173349
622,3.105,-604.2805704,-17.68778845,-606.0150326,6.73386,,,-594.6459053,17.65727425,-870.0435426,-129.1184912,,,-871.5118051,-130.6005129
623,3.11,-605.3726717,-18.70073845,-607.2403071,5.74530165,,,-595.9136511,16.74467265,-870.3615708,-131.0936238,,,-871.8093881,-132.5914505
624,3.115,-606.4572252,-19.71455345,-608.4555546,4.75583695,,,-597.1722608,15.82981565,-870.6642741,-133.0768909,,,-872.0916186,-134.5892082
625,3.12,-607.5320648,-20.7326375,-609.6622745,3.76296115,,,-598.4232134,14.9145662,-870.9500477,-135.062806,,,-872.3587549,-136.5943356
626,3.125,-608.5981859,-21.75192935,-610.8600791,2.77010145,,,-599.6648977,13.9987277,-871.2214799,-137.0566615,,,-872.6081543,-138.6097551
627,3.13,-609.6556925,-22.77318725,-612.0506327,1.7746913,,,-600.8987597,13.0803091,-871.476714,-139.0576674,,,-872.8434067,-140.6310294
628,3.135,-610.7040189,-23.79752885,-613.2315527,0.7774439,,,-602.1230132,12.159235,-871.715558,-141.0636827,,,-873.0619199,-142.6586646
629,3.14,-611.7452376,-24.82297785,-614.4039498,-0.22256315,,,-603.3393458,11.2356542,-871.9369862,-143.0788425,,,-873.2639377,-144.6928514
630,3.145,-612.7779553,-25.8497235,-615.5684707,-1.2247714,,,-604.5481286,10.3112054,-872.1412825,-145.0999708,,,-873.4488232,-146.7346213
631,3.15,-613.8037183,-26.8777541,-616.7242936,-2.2282287,,,-605.7483085,9.38378235,-872.3287142,-147.1227879,,,-873.617254,-148.7827399
632,3.155,-614.8225849,-27.9058389,-617.8740567,-3.23283655,,,-606.9391924,8.45270845,-872.4982665,-149.1537586,,,-873.7657211,-150.8382775
633,3.16,-615.8340077,-28.93623745,-619.0161075,-4.23917025,,,-608.1224726,7.51950675,-872.6488985,-151.1922743,,,-873.8970733,-152.8985848
634,3.165,-616.8375818,-29.9682468,-620.1497513,-5.24920965,,,-609.2990903,6.5836283,-872.7821535,-153.2326296,,,-874.0101248,-154.9639165
